start,end,text
3474.37,3521.63,"that now goes to cluster J because this MEDOID was moved from here to here. Yeah? Like this is a brute force approach, right? So here you're basically considering swaps, and what you are suggesting is like a greedy approach, if I understand you correctly, because you decide what to swap. That may work, but it can lead to exactly the same situations that I indicated before. So if you become greedy,"
3521.63,3552.82,"you may miss opportunities to improve. You would run into the same things. So there are two differences. The approach is different, that's one thing, and we no longer have the situation where the centroid can be in the middle of nowhere, where there are no points around it. If there is no swap possible, that would improve the error. Sorry?"
3553.94,3591.22,"There is no swap possible that would improve the error. No, no, but you only take swaps that improve the situation. So you take a swap and you check does it improve the situation or not. If it improves the situation, you take it. Otherwise, you try another one. But there will be a situation where you can no longer improve. Right?"
3591.22,3619.34,"But the trick why this on the one hand sounds very stupid, on the other hand it kind of works, is that you only need, like most of the instances are not influenced at all. Only the instances that are somehow close to the things that you're trying to swap. So you do not need to compute your whole thing again, you only need to compute the difference. And you know, right, right, so here with respect to P."
3619.34,3648.72,"I know whether this is going to improve my situation or not. So you do not need to do everything again. You can compute it very locally. That's the idea. And there are, of course, lots of heuristics to guide. You can basically do any number of swaps. And there are heuristics to decide what are now good ones to avoid, etc. We need to move on. Sorry about that. Good questions. It shows that you're thinking about it."
3648.72,3679.2,"If I apply this to my example that I showed before, initially kind of the points are at more or less the same positions that I had before. Now they correspond to instances, not random darts, but they are approximately the same situation. So this is a very unfortunate starting situation. But still, if I apply K-medoids in this example, I cannot move things to the middle of nowhere."
3679.2,3708.56,"Right? So I cannot move, let's say, a dart in the middle between these two. So this will converge to the situation that you see here at the bottom, which is kind of what you would like to have. Do you see that? So now we have four metoids and we identify these two clusters. Here you can see they're next to each other. Right? So this was what K means."
3708.56,3736.91,"returned in this particular example. And this is what K-medoids returned. And I think everybody agrees that this is better. Also, it doesn't matter what quality measure you take, like the one on the right will always be better. Clear? The problem of the approach that I just indicated to you is that I need to decide K. If I go back here."
3737.07,3766.48,"to this situation, if I pick k is equal to, I don't know, 3, I will get something that is not what I would like to have, right? If I would take k is equal to 5, I probably also have two, let's say, two clusters that are actually more or less almost the same, right? So very close to each other. So agglomerative hierarchical clustering is addressing that problem."
3767.06,3796.77,"And the approach works as follows. You look at the points that are closest to each other and you first merge the points that are in the closest distance. And you repeatedly do that. So you're basically letting things clutter together that are close to each other in terms of a distance, right? It's probably something that you could have come up with. So you can do this top-down and you can do that bottom-up. And so here..."
3796.77,3826.1,Every instance is a cluster and I take things together if they are close to each other. And then I let that clutter together. Top down is a bit more difficult and it's not the situation that we are considering here. So this is the hierarchical approach where first every instance is its own cluster. Then you take instances together in a bigger cluster and you take clusters together.
3826.1,3851.92,"And if you do that, you get a hierarchy that looks like this. So here you see the leaves, right? So all the leaves, these two colors look the same, but they are different. So we start with every instance in its own cluster, and we take things together as long as they are close to each other. The idea is pretty straightforward."
3851.92,3882.96,"Lots of Python libraries are supporting these types of things. And you can combine that with, I don't know, heat maps and all kinds of other stuff. But each time you see shapes like this in the output, then this type of clustering has been used in the background. So also when things come together, that has, let's say, an interpretation. So this means that here we take, if we..."
3882.96,3911.33,"allow a certain distance, then here these two instances come together. And we need to be more flexible, and then this and this comes together. I'm talking about these things, but there was one, let's say, tiny element that I did not mention, but that's very important. Before we were always talking about the distance between two instances."
3911.33,3939.54,"In our first iteration, that is also the case. So D and E are two instances, so we can have a distance measure. But if I want to take this together with this, I have one cluster consisting of two instances and one cluster consisting of one instance. So we need to have a distance notion, not between two instances, but we need to have a distance notion between two clusters."
3939.86,3968.05,"So you can think of a cluster as a cloud of instances. And if I have two clusters and I need to define a distance measure, there are these four obvious choices that you can take. The first obvious choice, if I have this cluster and I have this cluster, the distance between these two clusters is defined as the distance between two points in the two clusters that are closest to each other. So that would look like this."
3968.72,3998.29,"Instead of the minimum, I can also take the maximum. That's what you see here. So the distance between two clusters is determined by the two instances that would maximize the distance between the two. We can use a similar thing like in k-means. So we compute the centroids. So this is the average of the different, let's say, points in the cluster. And we compute that distance."
3998.74,4028.24,"Or we can do the pairwise comparison. So here we are looking at any pair of points where one point comes from one cluster, the other point comes from the other cluster. We look at all the combinations. We add up all of these distances. And we divide that by the number of points in this cluster and the number of points in this cluster. So this would be the average distance between two points."
4028.62,4058.88,"Without going, let's say, to the middle. Is that clear? These are the four ways in which you can compute that. The rest of the algorithm is very simple. In any situation, you have a bunch of clusters. You just determine which are the two clusters that are closest to each other. You have a distance notion between all of the different clusters. At any state, there are two clusters."
4058.88,4085.01,"that are closest to each other, and you first merge these. And after you've merged that, you have one cluster less, and you continue to do that. So you start with the number of clusters equal to the number of instances, and you end in the end with one cluster where everything is in the same cluster. And that leads to this three-like situation that I showed you before."
4085.58,4114.61,"And it has this very, let's say, desirable property that you do not need to decide your k up front. You can just compute the entire tree and you can basically walk through the tree and look at the different points. Is that clear? If I go back perhaps to this situation. So I can cut this dendrogram at this level."
4114.67,4154.88,"Then I have two clusters. I can cut it at this level. I have one cluster. I can cut it here. I have three. I can cut it here. I have four. I can cut it at this level. I have five. So the quality notion that you always have is the, like what is the, for example, the average or the sum of all the distances between the instances and the point in the cluster."
4154.88,4181.76,"But there is of course a trade-off, and that trade-off is very visible here. There is a trade-off if you have as many clusters as the number of instances, the sum of all the distances will be equal to zero. So there is a trade-off between the number of clusters and, right, where less clusters is better for interpretation."
4181.76,4210.37,"But also the average distance to the center of the cluster is another criterion. And these two are competing. If I increase k, I get more clusters and my distances get lower. If I decrease k, it's the other way around. And what you see here is that you generate a diagram like this. And then you should imagine that think of this as a slider. That you have a slider capability."
4210.37,4249.87,"And I can basically, for example, stand at this point and I can inspect the situation with two clusters. I can move it to this. I see the situation in three clusters, et cetera. And what you will see is that the more clusters you have, the better the quality gets. But there is a trade-off. So it's a very good question. There's a slide later. The question is basically how do you now interpret this?"
4249.87,4278.53,"And for example, if you think about the centroid, independent of what you are using, you can always compute the centroid, like the middle of the cluster. And the middle of the cluster is the average vector that is there. So the center of the cluster gives you some ideas of what it means. That's the way. And it's unsupervised. It's up to the user to decide what is meaningful and what is not."
4278.53,4306.19,"That also makes it difficult. So let's keep the speed. So that was the third method. Now we move to the fourth method, that is dbScan. And dbScan addresses the problem that none of the techniques that I showed so far would be able to identify this as a cluster and this as a cluster."
4306.51,4333.47,"Because you always have this distance notion, and none of them would identify this. If you think of these shapes, they are a bit funny, but these are results that dbscan returns, that you get an intuition of what happens. So it would look at this as a cluster, and it would look at this as a cluster. Now think if I would use k-means, for example."
4333.47,4363.5,"you probably have like, I don't know, this as a cluster and this as a cluster. Right? So blue and red dots would end up in the same cluster. So what you would like to have depends on what you want to have. So you're basically now looking at instances that are somehow connected to each other. And you're not looking at the absolute distance because the absolute distance between a dot here and a dot here is pretty large."
4363.5,4388.69,"But this dot here is connected to this dot because there are these other dots connecting it. It's a completely different approach, but also a technique that is widely used. And I'm now going to explain to you how this works. So there are two parameters. There is one parameter that is like the scope."
4389.3,4419.73,"So this is called fixed neighborhood side, indicated by this epsilon here. And these are these circles that you see here. So if you look at the point, there is this notion of having a neighbor. And for every point, like there is this circle around it with a radius equal to this epsilon. And you look at, if I look at this point, then this is like its area. And I look at..."
4419.73,4446.83,"How many other points are in this space? So if we look at n, like it's the only point, let's say, in this radius of n. If I look at, for example, point A, that is this circle, and you will see that there are four points within this circle defined by A. Clear? So we have points. Every instance is a point."
4446.93,4477.3,And we look at the radius around the point and we look at how many other points are there. And then we try to connect them. And what you visualize here is that this would then in the end become a cluster and N would not be a cluster. So how does this now work? So these are the definitions. It's a bit tricky in the beginning. So point Q is directly reachable from point P.
4477.33,4508.32,"If point Q is within distance epsilon from point P, and P is a core point. And I'm making this statement here that this is an asymmetric definition. And that means that, let's say in this example, P needs to be a core point. And a core point is a point that has at least the minimal number of points around it. So a core point is a point with..."
4508.32,4538.93,"sufficient instances around it. And we say another point is directly reachable, let's say, if it is within this distance, epsilon. And we can now apply this recursively to talk about something is reachable. So we start from a core point. So we start from a point with sufficient neighbors. And we look, is there now a path to another point that only goes through core points? But the last one,"
4538.93,4570.66,"does not have to be a core point. If we decide a core point is in, we still also take all the instances that are in the environment, even if these instances do not have sufficient neighbors anymore. If points are not reachable from any core point, they are outliers. These we do not try to add to a cluster. This is, again, sketching the situation."
4570.66,4596.46,"So here the minimum number of points is equal to 4 and all of these circles are indicating what the epsilon is. So for example if I look at point B, point B is not a core point because in the space defined by B there are only two points. Point C is also not a core point because if I look at C and I look at this radius there are only two points."
4596.66,4625.57,"So the yellow dots are not core points, the blue one is also not a core point. But for example, A is a core point, because if I look at A, like the radius in A, there are four instances in between it. So A is a core point, and now if we talk about reachability, we see that from A we can reach B, because the points in A and the points in between are core points, and B is not a core point."
4625.57,4657.26,"So I can go from A to B, but I cannot go from B to A. Do we see that? Because A is not the core point. So we also start in the core point, and we can only walk through core points. So at the boundaries, we may have these points like B and C. So this definition was, let's say, asymmetric, as I indicated before. But if we talk about..."
4657.26,4687.04,"let's say whether things are reachable from a core point, then that definition is symmetric again. That's a basic idea. So if we apply this type of clustering, where for every core point we try to see what other core points are reachable, and we continue doing that, and for all the core points we also look at the things that are in the surrounding."
4687.04,4716.83,"Then we get a cluster that has the following two properties. That all points in the cluster are connected, meaning that there is a core point from which these two other points are reachable. And any two points that are connected through such a core point are part of the same cluster. So these are, let's say, some desirable properties that you would like to have. So this is the algorithm. And the algorithm..."
4716.83,4745.36,"again does not guarantee an optimal solution and it's also non-deterministic because we simply pick points to start with. So we pick a point and if the point is not a core point, it is considered to be an outlier. If we randomly pick a point initially, an instance, and it is a core point, we grow a cluster around it."
4745.36,4775.17,Because that point has many neighbors and we look at all the neighbors and we again look at what are neighbors that have many neighbors and you continue doing that and you start adding these things until it stops and then you start looking at again another point that you did not consider yet. So this is non-deterministic because which point you put at the beginning can be there. Perhaps I can show that here. Suppose that B
4775.17,4803.68,"Suppose that there would be another cluster here of strongly connected points. Then it would depend, do I start now with A or do I start with one of these, to which B is added. So initialization really matters. Yeah, clear. So that was the fourth method. That you need to understand how it works if we give you a situation."
4803.68,4832.75,"that you should at least be able to walk through some of the steps. The part where I will be a bit more vague, but hopefully is very, let's say, intriguing to you, is something called the self-organizing map, which fits perfectly in the topic that I'm now explaining to you. So, the question earlier was like, how to interpret these clusters, right? And that's the difficult question that you need to address."
4832.85,4861.09,And the idea of self-organizing map is that you get such an interpretation. And let me simply show you how it works. So we have a two-dimensional grid. They are called neurons. That's why I briefly mentioned that when we had a lecture on neural networks. So these are called neurons. And every neuron is represented by a vector. So these nodes...
4861.09,4893.58,"You can think of the neurons and they are indicated by a vector. And you can think of this as a centroid. And the instances, and so all of our instances have exactly the same dimensions at this point. So every point is a vector that looks exactly the same as the input. So we have a two-dimensional grid and every point is a vector and also every instance is a vector."
4893.58,4920.98,"And now we do the following. For every instance, and so we randomly pick an instance, and we look at, for this instance, what is the node that is closest to it. And again, assume that all the nodes are having random values. So you can think of all the nodes as random darts in this n-dimensional space."
4921.07,4948.27,"For every instance in my input, I just pick the one that is closest. And if I start with a random situation, then one of them will be the closest. And this is called the best matching unit. So again, every instance, I assign it to the node that is closest. Every node is represented by a vector."
4949.2,4979.86,"And if I find for an instance what is the closest to it, I update the network. So if for a particular instance I find that this node has a vector representation that is closest to my input, so if this one is closest, I update it and I bring it closer to the instance. So if I have an instance, I just look at what is the node that is closest."
4979.86,5009.5,"And I basically adapt that node to be closer to my input. And then something very interesting happens. So you're updating the vector representations of all of these nodes. And the node that is closest, you update that the strongest. But also the surrounding nodes, you update them, but you update them to a lesser degree."
5009.5,5039.41,"To visualize this, every instance has an impact on this, let's say, grid of nodes. But it is impacting the node that is closest to the instance as much as possible. And please note, it's not a distance notion, let's say, in this space. It's a distance notion. Every node is a vector. Just wait a second. There's a picture that shows it."
5039.89,5065.65,"I take one instance and I update all the vectors corresponding to these nodes. I update this the strongest and if they are further away, the update will be weaker. Then I take the next instance and I again update the nodes. I continuously do this until it stabilizes. Over time, to make it stabilize,"
5065.65,5094.51,"Like the ups days that I make, I make them smaller and smaller to avoid that I'm, let's say, iterating between two different instances. So this is describing the process that I just indicated. So again, you take an instance and then you update the nodes that is closest and the nodes that are around the closest node to a lesser degree. And then something..."
5094.51,5121.3,"very interesting happens that it's very difficult to visualize. So I took these pictures from Wikipedia. What you see is that this two-dimensional grid is kind of wrapping itself around the instances. But it's still in a two-dimensional grid that you can interpret. So in a way, this self-organizing map is wrapping itself around, let's say, the data."
5122.03,5152.85,"And of course this is very difficult to imagine for you, but just accept that and in a second I will show you an example. So what we now get is that every of these cells here has a bunch of instances that are closest to it. And what you can see is that what I'm showing you here is where the color is dark, the distance between two neighboring nodes is the largest."
5153.55,5183.66,"So what you now see is that here the distances are very small, here the distances are very small, but here there is a change. And what is a change? Each of these nodes has a vector representation, and I can simply look at when does a node have lots of values that are very different from surrounding nodes. And then we see that the self-organizing map found something that apparently this, you can think of that as a cluster, and you can think of this as a cluster."
5184.43,5212.67,"Very intriguing, right? So we find the cluster here, and we find the cluster here. And for every instance, we can decide, okay, what is now the node that is closest to it? So for every instance in my input, I can assign it to one of these cells. I can also reverse it. I can click on one of these nodes, and I find the instances that are closest."
5212.67,5241.07,"I hope that you can see this is a form of clustering. That is again very different from what you have seen. And this provides for, let's say, extremely interesting visualizations. So here I've identified these two clusters. The ones in the middle I'm not so sure about. But I can now color these cells based on any computation over the instances that are assigned to it."
5241.26,5271.58,"So think of this as, I don't know, every student is assigned to a cell, and now based on what kind of courses the students took, etc. But now the color of the cell, I can use that for clusters, but I can also use it for, for example, measuring what was the duration of how long did the student take to finish his curriculum."
5271.58,5301.78,"Once I have this grid, I can project any visualization on it. It can be categorical features. It can also be numerical features. If we have found these two clusters of students, then we may find the students in this cluster are much faster than the students in this cluster. At any point in time, I can click on a note and see what are the instances that are underneath it. This is a very difficult view. I understand it."
5301.78,5330.74,"hopefully helps you. And this is pre-Trump. But this is an attempt to try to visualize the voting behavior of the members of Congress in the US. And how did this work? So every member is represented by a vector. And the vector is basically saying whenever there was a law and people had to vote on the law,"
5330.74,5357.82,"they could say yes or no. Right? So every member in Congress is represented by a vector, and the vector is indicating did they vote against a particular law or in favor of a particular law. So this is how you should visualize this. Now I use self-organizing maps. The only thing that I need is this vector. Now I play this game, and now..."
5357.82,5389.52,"this two-dimensional space starts to wrap itself around these over 500 Congress members. And if I do that, then I find, so this is again showing this distance, so after I apply this, I apparently find two groups of Congress members that have, let's say, similar behavior. Like here, the differences are the largest."
5389.94,5420.21,"And now I can, let's say, show you something. So this is here, I'm done. I have my two clusters. But now I can use any of the attributes to color all of these cells. And what you find, for example, so these are the clusters that are being found. You understand that there is a separation here because the darkest part is here. And if you now project, so I did not use the party."
5420.21,5447.68,"to which party people belonged, but you automatically find, so here I'm coloring the different cells based on whether they are Republican or Democratic, and you can see this clustering, although not using the party, converges to clusters that have these parties. And I can project now any, so I can look at any law where there was a vote on."
5447.68,5477.28,"And these people, behind these cells, there are Congress members, and these voted yes, and these voted no. So you sometimes see that there are groups like that. So here you can see that several, let's say, Republicans were voting for legislation where the majority of the Democrats were in favor. And I can look at any law that has passed, and I can look at, let's say, particular patterns."
5477.28,5510.16,"So here you can see that just a few, I always forget whether what is yes or no, but you can see that here, like there was one big majority and a smaller minority, and you can see that this minority was in the Democrat Party, not in the Republicans. Does this make sense? Yellow is that it is mixed, because behind every cell, there are Congress members behind it."
5510.16,5539.98,"And it could be that behind the cell there are ten Congress members where, I don't know, four voted in favor and six voted against. And this yellow color, as you can see on the color scale, as I said, I constantly forget what is yes and no, but one is yes and the other is no. And this means if it's yellow, then it means it was 50-50 of the Congress members that were assigned to that cell."
5543.79,5571.58,"The X and Y, that's the interesting thing, they mean nothing. They mean absolutely nothing. But what you can see here is you can see interesting outlier patterns because you deliberately did not pick X and Y. And that makes it difficult, but you get this, let's say, flexible visualization on top of this."
5571.58,5608.72,"Let me rephrase. If I would normally show you instances, and I have a million instances, or in this case I would have 555 senators, and I would visualize them, I would not see anything. And now you can see something. So typically if things are sparse, then for example this cosine similarity works better than the Euclidean distance."
5608.72,5638.78,"Later we will talk about embeddings, and typically if you have spaces which are very sparse, you first apply an embedding and then you start doing these types of things. So there is a pre-processing step. The dots inside the cell, behind every cell there are zero or more Congress members. But you cannot see how many there are in this visualization."
5638.78,5669.87,"But just for your understanding, there are 500 Congress members behind every picture. But how many they are, you need to basically click on it and see what is underneath it. And I suspect, I'm not 100% sure, that it could even be that these ones that do not have a dot, that actually there is nothing behind it. That in this dimensional space there is like a gap there."
5671.25,5681.52,"Okay? Sorry that I've been running a bit late, but it was good to, I think, also come to this point that you understand why. See you next week."
