start,end,text
2812.05,2840.26,"for one combination of x and y value, we plug in, but it gives us kind of this decision boundary. So if you classify it as a plus or minus. One example from this lecture is then, let's say we have on the x-axis the glasses of beer, a person drinks per week, and on the y-axis the number of cigarettes they smoke per week, and the pluses then corresponding to that person at the instance dying before an age of 50. So there we would maybe intuitively at least expect that there are many pluses here."
2840.26,2871.1,"at the top above the line and relatively few below the line. And this line is then defined in our usual regression sense as w times d, so the weights of the functions times the weights of the descriptive features. And the line is then plotted here where it's equal to 0. So this is kind of our decision boundary where it's equal to 0. Then you can maybe intuitively think, OK, if it's above 0, this means something. Maybe it's above or below the line. And if it's below 0, this also means it's above or below the line. So let's look at an example."
2871.1,2900.14,"just some weights here, so w0 is 60, and we have those weights for w1 and w2. We would have this line here again, and then we could look at instances, so let's say 10, 10 here, and we could see, okay, if we plug these values into our function, what do we get? We get 10, so a positive value. In this case, this then corresponds to that the instances here below, or the feature space here below, always has a positive value of plug-in. So positive means here below the line,"
2900.14,2929.12,"and here the negative, so if you plug in 30, 20, we get minus 60, so a negative value. This means that these values are above the line, kind of. But what's very important to note, and kind of also confusing here, is that this direction is not really inherently, right? This function we define, sorry, which we said equal to zero, is just that, and we can, for instance, multiply it by minus one. And the line we draw here stays exactly the same, right? It's zero exactly in the same spots, but..."
2929.12,2951.95,"everything flips. Because then if we have, let's say here this minus 1 multiplication, we have this rate minus 60 instead of 60 from before, 2 instead of minus 2, and 3 instead of minus 3. If we now plug in our values, let's say 10, 10 from before, we get minus 10. So now minus corresponds to values below the line. And plus, so 60 above 0, corresponds to values above the line."
2952.08,2989.41,"So there you just have to be careful and have to always see how it's defined in your instance, in your case, and for the line you look at, because there's no general rule. And also in the literature, and also in examples, in lecture material, it can be both ways. So just be careful there. So now, yeah? It's not, yeah. So it's not, I mean, the thing to do, at least in practice, is you can plug in values, like what we just did before. If you had this 10, 10."
2989.41,3028.14,"We just plug it in and see if it's below or above zero, and this then means that all of them, because this is a line where it's zero, have to be below or above zero, so they have to be the same. From the function, at least, it's, I think, not that easy to see. So what I would suggest is at least just plug in values. You also need to plug in only one value, right? Because then you know what is below the line, and you can know the opposite is above the line."
3028.78,3058.8,"Yeah, of course. This has to be somehow given to you. And what we do right now is actually we give them also values. So also we make values 1 and 0. So we say minus here is 1 and plus is 0. And we then do exactly what you just mentioned. So then we somehow need to map this prediction to this decision boundary. So if you know here below the line, let's say we want to predict 1 because we see a lot of minuses there, we would then say, OK, if this value,"
3058.8,3092.29,"Here is above 0. Again, with this function we have in mind here, we plot it here. Above 0 means it's here below the line. Just watch out there. And value below 0 means it's above the line. So if it's above 0, so below the line, we predict 1, so minus class. And above the line, we predict 0, the plus class. Because one thing to note also is that in our model, we want to predict something discrete now as well. We can't just get the value of w times d and use that somehow, because"
3092.29,3121.98,"the things that we want to predict the possible options are just 0 and 1. We can't really at least directly work with this function value here we get out of that. So we use this kind of decision boundary if it's equal or greater than 0 and then predict 1. So this is what we saw before. And then with this approach, at least in theory, it's kind of business as usual because what you can do is you can measure the error from a prediction. So if you are, let's say, here and we predicted a minus."
3121.98,3150.11,"This means here that w times d is greater or equal to 0. This is below the line, let's say here. And we predict minus. And the true value is actually also minus. Our error is 0. Kind of makes sense. But if we're here and the value is plus instead, the squared error is 1. And why 1? Because the only features we can predict is 0 and 1. So no matter how you tweak it, 0 minus 1 squared is 1. 1 minus 0 squared is also 1. So the error that you have is either also"
3150.11,3180.82,"1 or 0, these are the only possibilities here because of our discrete prediction here. But either you are right or you are wrong is kind of also intuition. But this also works with the definitions we had before, with the sum of squared errors, because 1 squared is just 1 and 0 squared is just 0. So what we did so far is this binary classification based on a line, but we did not really consider the closeness to the decision boundary yet. We only used it to predict here."
3180.82,3209.23,introduces some problems we will see in just a moment before that we have one more example from the book we use in the lecture so there we have rpm so once per minute and vibration of like a manufacturing process let's say and we have the outcome so the status of the produce good which is either good or faulty so if the part is good or faulty and faulty is represented as a triangle here and good as a plus here we again intuitively okay we could draw maybe a line like this to separate them
3209.23,3235.31,using a regression function so we can do that again so let's say we found this line here and then we did what you also just asked before how do we know now which prediction is which which values are below and above the line you just plug values in and in this case if you plug in some ways you notice that if you have this this line defined like this like equal to zero is what we plot here then below the line means that the
3235.31,3266.16,"value here is greater than zero, so what we had in the example before as well. So here is greater than zero, and there we will predict faulty. And above the line, we have values less than zero. And this would be this part here then. And then we do, just as we did before, we somehow have to assign numbers to them. So let's say below the line, we do what we just did before. We assign a run to calculate the error. And for good, we say the value is zero if you predict, like above the line."
3266.38,3296.66,"And if you plot this now, we would have this three-dimensional plot again, where we have the vibration here and the RPM. And this is our decision boundary. So maybe the surface here is W times D, so the function value. And our decision boundary, remember, was exactly where this line is zero. So this is exactly the space where it's zero. And above that, we would predict an error. And below that, we would predict a good part. So here's our decision boundaries. And what this means then also is that if we're here,"
3297.2,3323.86,"Like yeah, we would predict an error, but if you just take one small step to here you pretty good, but it's very very steep effect and also I mean the error here goes from being zero if it's like also an error for real to being one the like the measured error let's say and This is what is wrong here. So if you had to have the decision here you see we have this kind of steep"
3324.14,3353.17,"steep curve, which kind of, okay, here we predict an error, and here we predict good, but in between, the decision boundary is kind of, maybe if you define your function correctly, it's at least defined, but it's not a smooth surface. So this also means that we can't do the approach from before because we don't have these properties. So here we have the decision, but you can imagine that if you plug this into the error function, you also get a non-continuous surface, so you can't do the gradient descent approach without any modifications. And what you need to do,"
3353.17,3389.25,"is you need to smooth things out. So you need to somehow wrap it into a function that now if you predict this value and then predict, let's say, value just below that, in the moment, the difference is not that extreme. Because you need a continuous function in the convex space to do the gradient descent approach we presented before. OK, yeah? Yeah, that's also a good question. So what happens is that we kind of make our prediction based on this separating line. So if it's above this line, we say it's good."
3389.25,3416.78,let's say we say it's good and above the line we say it's an error so we have kind of our w times d gives us a continuous value again and this is nice and smooth and so on but we make this decision based on if it's greater or equal than zero or not and this is then very abrupt so this is where the function gets non-continuous and we encounter all of these problems but we also somehow need to do that right because we want to predict zero and run and not some value kind of indicating anything in between
3419.12,3451.9,"Okay, so what we want to do is to smooth things out, and this is where logistic regression comes into play. So this is an approach to deal with this discontinuity of the surface, and logistic regression makes this step function, which is not smooth, smooth again. For this logistic regression, it's named after the logistic function shown here at the top. This is also known as the sigmoid function, maybe. It's defined as logistic of x is 1 divided by 1 plus e to the power of minus x."
3451.9,3476.11,"So here, of course, is Euler's number. And here's some nice properties. For instance, if you plug in 0 here, so we also have a plot of the function, we get a value of 0.5 from the logistic function. And if you plug in very, very high values, positive high, let's say, we get a value very close to 1, of course, never reaching it in theory. And if you plug in a very large negative number, we get a value almost 0."
3476.11,3503.02,"So this is the distribution we see. And also, we notice it's smooth again. And also, let's say, the steepness of the curve is also quite high. So from here to here, it increases quite rapidly, while having this smoothness kind of smoothing out at the ends. And what this is, yeah?"
3516.05,3545.74,"Yes, so I mean, there are multiple things here. You can, of course, also tweak this function slightly to make the steepness kind of increase or decrease. And what is useful here, we will see that later, is that it maps our function value of our line, W times D, to this space between 0 and 1. So it's now kind of, there's also some interpretation with probability, because we have, but maybe I will come to that later. Hopefully it will answer your question."
3545.74,3568.42,"Okay. Yeah. Also, one thing just to note here, we will not do another derivative, I promise, but the derivative of the logistic function also has some nice properties. It's quite easy to compute and also then the space is convex again. And what we do now is we plug this logistic function in front of our line. So in front of our w times d, kind of smoothing things out."
3568.42,3599.54,"And what we had before is kind of this decision boundary, where we abrupt. And now we don't have this case statement here anymore, 1 or 0. But we get a continuous value between 0 and 1. This is the nice property of the logistic function here. But the space is smooth again. And just to note, so where do we plug it in? Of course, here for x. So we have 1 divided by 1 plus e to the power of minus w times d. And if you take a look at the data set before, this is how it looks like then. So of course, we just plug in the values."
3599.54,3630.54,"smooth surface, and we still indicate this decision boundary here, which is now conveniently positioned near the 0.5 value. We saw that also before, if we have a value of x equal to 0, which is how we define the line, we get a value of 0.5 from the logistic function. And this is exactly the case here. And this, in combination to this 1 and 0 as the upper and lower limits, allows also for a probabilistic interpretation. So if we have a value here from our logistic function plug-in,"
3630.54,3658.27,"for instance, and it's here, up here, we're very sure that we predict one class. If we're here, we're also very sure that we predict the other class. But in between, we're kind of not so sure, and this is then nicely captured by this value on the line itself, 0.5. So if you would interpret this as a probability of the faulty or good part, this would also intuitively correspond to what you would predict. You're not so sure, could be either way. This also corresponds to"
3658.27,3685.6,"this 2D mapping here, so there we also have exactly the case if we're very far away from the line, we're very sure it's a positive instance, so not faulty, but if we are very far in that direction, we are very sure that it's not plus, so it's a faulty part. And here in the middle, very close to the line, we're not so sure. And this is then captured by this prediction value because now in the logistic function as a transformer, let's say, we have the case that"
3685.6,3712.56,"we also incorporate it in our weights. The error increases if we are predicting it to be a very short case of, let's say, a plus. But the actual instance is a faulty part. So here we take this distance to the line into account. And what this means then is that we optimize that as well and then get a nicely separating function and for free, basically, this probabilistic interpretation."
3712.78,3743.63,"And with that, we can basically do the same gradient descent approach as before. I didn't show you derivative and everything, but we kind of start with an initially randomly introduced separating line, which is not that good at separating values. And then we update it step by step until we reach this line here, which nicely separates the instances. And the error now also kind of decreases. So from before, it was very high initially. Then once we get to a decently good explanation,"
3743.63,3793.3,"It decreases, and we have this smoothness at the end where we also slowly then converge to an error value that is kind of stable. And this is done exactly like shown before, using this gradient descent approach of walking down the mountain and then stopping once there are no more improvements to be made. And this is then, again, the minimum, basically. Any questions regarding logistic regression so far? Yeah? No, but here happens. So the 1, 2, 3, 4, 5 corresponds to different steps."
3793.3,3827.95,"So steps in the gradient descent approach. So you start somewhere at one. Let's say this is the initial function. And you do one step updating the weights of the function to, again, step two. I think here is a selection of intermediate models. So this is not really maybe one step, but could also be multiple ones. But the order here remains the same. After some amount of steps, we are at the next one. OK, yeah? Yes, we will cover that at the end of the lecture. Yeah, that's a good point. And I will not give it away, but we will see that in maybe a few minutes."
3827.95,3854.46,"So maybe one thing I want to go over quickly once again is that we saw the smoothness here for the decision of our path, so kind of the value that our model yields. We didn't really show that the error is also smooth, but you can maybe imagine that if you go from this to this and plug in the model value in your derivative, the same thing also happens for the derivative of the"
3854.46,3883.81,"of the error and for the error itself, right? Because our prediction kind of has this rapid change. The same also applies for our error. If we somehow slowly change one of those from being above zero to below zero, you have this steep increase as well in the error function and the derivative is not easy to build and not continuous. And the space is not convex of the error. That's maybe too, we mentioned this is not the same figure of the error we saw before, but this is our decision, right? But the same."
3883.81,3910.02,ideas that it's not continuous and has some problems also applies if you then plug it into the error function and look at that okay so with that we kind of summarize the logistic regression part so here we looked at as input still continuous descriptive features with one head encoding and so on you can also incorporate non-continuous descriptive features but our target feature was binary and it was categorical so
3910.02,3935.49,"In just a moment, we'll also look into the cases where it's not binary. So if you have not just plus and minuses, let's say, positive or negative instances, but more classes. And the idea of the logistic regression can be extended to that as well. So what we saw here is that we get, as an output from the logistic regression, first a separating line, which allows us to do real-life predictions."
3935.49,3962.74,"positive or negative, but we, in addition to that, also get this indication of certainty. So we have this function from the heuristic function here, which gives us basically a value between 0 and 1, how sure we are that is of one of the classes. It's also sometimes useful, because maybe the binary classifier inherently has to give you a value of 0 and 1, or predict one of the possible values, even though it might not be very certain. So this is also a nice property that you can use."
3962.74,4002.38,"see if the logistic regression model is sure about the prediction or not. Yeah? Yeah, exactly. So it's kind of hard to talk about that, because at least what we did in this lecture is we just did the logistic regression. We didn't really explain how we would do it if you follow strictly the normal linear regression part without the logistic function. But what you would expect is that it has an influence, because the logistic function does not have this binary decision anymore, but also continues"
4002.38,4026.16,feature space and also considers how close things are to the decision boundary so this also yields then results which might not be let's say optimal if you consider only the binary classification yeah also next lecture there will be part on svms where like a different approach to that is showcased okay so now that we still have some time for
4026.16,4058.8,extensions let's look at two extensions so we first get nonlinear dependencies in our data and then secondly multinomial is exactly what you asked about so if you do not have a binary classification task but you have different classes we can choose from and we want to predict but let's first start with like normal regression and nonlinear relationships so in this data here we have a new data set and our features are the rain that let's say a plant i don't know where this data is from experience and the growth rate of the plant
4059.18,4090.24,"And maybe looking at the numbers already gives you some hints, but if you plot these values, you instantly see that we are now running into a problem. So what is the problem here? Anybody has any guesses if you want to do our normal linear regression? Yeah? Yeah. So no simple linear function, let's say, does really a good job at explaining our feature set. This is something that we call the representational bias of the linear regression. We can only learn"
4090.24,4116.99,"linear functions, so we will learn a linear function also in this case, even if it does not really disrupt our data well. And then you have to be careful, because for many of the techniques we've seen in the lecture, you can almost always apply them, but if it really makes sense to apply them, it's a different question. And also then if the final model is really a good fit, it might be the best one you've found in this feature space, but you can maybe think sometimes a bit outside the box to find even better models. So here we would"
4116.99,4149.38,"Maybe you have a different relationship in mind. Anybody has any idea of what relationship would make more sense than just the simple linear one? Yeah? Any idea of what degree of polynomial you will need? Yeah? Sorry? Second, yeah. Second is a good idea. I think it's also a nice curve that we fit. So our question initially is, OK, how can we still handle this relationship?"
4149.38,4177.49,"train the well-performing model, which nicely describes the data using the approach we just saw. So we do not want to change anything there. We have some mass properties with the derivatives and so on. We do not want to mess anything of that up. And how can we still use this linear machinery, the gradient descent approach, but also discover nonlinear relationships? And the idea is here that we can just add new descriptive features as input. So we do basically a pre-processing step, a transformation step before, where we"
4177.49,4204.96,"handle nonlinear relationships by kind of adding new features which are transformations of existing features. So for the rain example before, we have the normal rain feature, let's say, which was in our data also initially. And now we add a new descriptive feature, which is basically the square value of the rain. And we can, of course, do that, right? It's just our data set. And actually, we just add a new column and maybe drag a formula down because we have this information for all of our data. It's simply computed from existing features, of course."
4204.96,4234.58,"at least in theory you could also combine different features, but here we look at more the simple case that you do some simple transformation of one of the features. So here we build the square value of the rain as a new descriptive feature and add that to our dataset to the normal linear regression, and what we get is then a function which has the weight for like, okay it's written like this, but this is just the constant factor again, so the y-intercept let's say. Here we have the normal slope of the normal rain feature, and here we have the slope of the rain squared feature."
4235.15,4260.51,"And this actually also works. So here, if we do that for our data set, we have again the gradient descent. We do a lot of steps. But at the end, we have a line that nicely describes our data without changing anything else from the approaches. So this is our final model we get there. And just just maybe to show you that it's quite easy actually to extend this. But there's one trick maybe hidden here. So how did we know?"
4260.51,4286.0,"that we should add this square function, so the second degree polynomial. There you of course have to either look sharply at the data, and I mean you figured it out here, but there are infinite possibilities of features you could add as kind of transformations of existing features. You can look at the logarithm of things, the exponential and so on. So there you have to at least give some input or give some functions to consider, because otherwise"
4286.0,4311.78,"There is no really an approach to test all possible functions. It's just a too large feature space or an infinite feature space. But what we can do is do some of the visual analytics parts we saw before, and then try from that to maybe come up with a few functions, try them out, and see if they perform well at the end. And also look at the discovered model maybe. The same approach can also be done for logistic regression. So there we do not now."
4311.78,4339.17,find any so in this data set we can't find any clear lines separating the instances but maybe there's also like a higher order polynomial which describes the decision boundary so maybe here we would have something like this and here up again so this may be the intuition behind it and the approach works exactly the same so we add a new descriptive feature use it also to train our logistic regression and then we do gradient descent we have different steps so first we have this model
4339.17,4373.84,"Then we update it, update it, update it. And at the end, we have this, I think, third degree polynomial here, which nicely describes the separation line. And everything else also here stays the same. Are there any questions regarding handling nonlinear dependencies in the data? Yeah? Yeah, so what I mean especially is there's no easy way to automatically determine the function, which kind of"
4373.84,4402.83,fits the data so what you do at least in practice is that you look at the relationships in your data and see if there may be some exponential some some quadratic dependencies between like your outcome feature and the descriptor one of the descriptor features uh of course what you can also do is just come up with a set of let's say common functions and just for them at least try things out and see how well the model performs but this is not really a part of the or has anything to do with the regression itself you just have to give that as input basically yeah any other questions
4406.22,4439.36,that was not a question i hope okay so the last part for today is now what you asked about earlier so handling multinomial regression where we have multiple different classes so before we only had binary classes yeah okay yeah so before we always had binary decisions like true or false or something like that but we can also do a similar approach where if you have multiple categorical features sorry not multiple categorical features but multiple classes of our target feature
4439.36,4465.62,"Let's say here in this data set we have three different classes, single, business and family. And for them the kind of idea of what you can do to make this somehow binary is you consider one versus the rest. For each of these features, for single, for business and for family, you first learn logistic regression functions predicting if it's single or not single, business or not business, family or non-family."
4465.87,4498.0,"And if you trained, so for them, I think it's clear that it's easy again. So those are binary decisions again. So you can just use the logistic regression approach we saw before and learn this decision boundary here. And what you do then at the end is you apply maybe some normalization. So maybe take a look at an example. So here we again have now kind of three logistic regressions in one. So here we have the three different lines you can maybe see. And they start to separate the data into these binary classes for each of these feature values."
4498.0,4526.51,and then let's say we learn this separation here at the end and we also of course at the end want to get a classification which actually predicts one of these values so for each of the possible value in our feature space we want to predict if it's single business and family and what you do there is that you choose the one with the which has the kind of highest certainty that is the positive case so let's say would be up here for the single ones up here for business
4526.51,4553.04,"So here the probability, the certainty of the model is very high. And you do some normalization maybe, see the book for more details on that. And then for each of these possible points here, you choose the one which has the highest, most certain prediction for the positive instance. So for, in this case, family, business, and single. And this is everything that there is to it. So normalization here, I'm going into much detail. But after that,"
4553.04,4590.22,"considering just the different separate logistic regression functions, combining them in that way is like this classification technique where you can then for a new instance, let's say you get, predict if it's family, single or business. I hope that's clear. Any questions regarding the multinomial part? Okay. Yeah. I'm not so sure. So maybe in the assignment there could be something regarding that."
4590.38,4621.58,"For the exercise that is tomorrow, I'm not so sure. I don't think there is an exercise regarding multinomial dependencies. But of course, you can also ask questions regarding putting that. OK. If there are no more questions regarding the multinomial part, let's come to an end. I think I'm a bit early. Maybe I talked too fast at certain times. I hope you could still understand most parts of this lecture. So let's look at a short summary of what we saw today. We started out with the simple linear regression idea."
4621.58,4652.19,"as an error-based learning approach. So when we introduce our model and then iteratively update it to lower the error. And in general, this technique can be done for supervised learning only. Because you somehow need to measure this error, you have to have labels in your data. Linear regression has very good support for continuous features. But with some of the extensions we saw, we can also handle categorical variables. So for the target feature, this is then logistic regression at the end. But for the descriptive features, we can then use one-hand encoding or things like that."
4652.19,4679.49,"Yeah. So in the next lecture, which will be, again, given by Professor van der Aals, we take a look at SVM, so support vector machines. And the idea here is rather similar to normal linear regression, that you have a separating line or plane, whatever dimension you're talking in, between instances. But here the idea is, contrary to what we had before, that something like this instance here, which is very far off from the decision boundary,"
4679.49,4708.3,"should not have an effect in the difference of error if it's here or here. So they are both very far away from our decision boundary, so they're not anywhere close to changing our decision. So they should not be considered to the same extent. And what is done here in theory, you can imagine this maybe like an air mattress you have here, and then you pump it up. So we want to increase the free space between your decision boundary, where there are no instances. And this area is where you would be very, very uncertain."
4708.3,4736.24,"want to reduce the number of instances that are there or find the largest kind of space you can blow up this air mattress to not catch any of the instances here. So if you want to learn more about general regression and some of the examples we only talked about briefly in this lecture, you can take a look at this book here, especially chapter 7. We are right now in this part of the course, so we are just at the lecture on regression. Tomorrow there's going to be the exercise on decision trees and regression."
4736.24,4764.53,"I, of course, encourage all of you to go there and maybe look at the exercise sheet beforehand. Also, what is something that comes up rather soon is the publication of the first assignment. So there you should, in Moodle, register for a group and also try to at least free some time because you have to spend some time to work on that and hand it in. With that said, thanks for your attention. I hope I was an okay replacement for Professor van der Eyls and see you in the next exercise maybe."
