start,end,text
3505.78,3543.68,"And this is the first one in the output layer. Because if I would give them all different names, it would be highly confusing. So here, if we have here M neurons, and here we have N neurons, we get M times N, sorry, M times N, a different weight. And that's what you see here. We see all the combinations of all numbers."
3543.68,3576.42,"They are completely random, right? And you will often see that. Of course, you can make a sophisticated choice, but in principle, it's okay to make everything zero. Or everything one, or everything 100, right? That would not matter. Sorry. So, I'm using, I'm reserving here the zero to refer to this special thing that has a constant input one. So, every layer..."
3576.42,3606.77,"also has a 0, 1, 0, 2, until 0, m, where there is this constant. So this is this b value that you saw earlier. Right, so each neuron has a constant associated with it, and the constant is fully defined by this weight factor. And every neuron that you see here has such a constant."
3607.38,3647.17,"So you could think of this as b1, b2 until bm. No, no. What is random are the weights. What x1, x2 and xd is our training data that goes in there. So x1, x2 and xd until xd are not random. We feed our training examples in there. But the weights can be chosen random."
3647.17,3680.46,"We just randomize all the different weights. Then we see what happens, and we measure a certain error, and we know how to improve it. That's the idea. There is no superscript zero, because in a way, this is the input. It's a bit confusing, but also some people would say this is, let's say, a one-layer neural network. Other people would say it's a two-layer network."
3680.46,3703.62,"And it depends on whether you count the output layer as a layer, right? The same you could argue, yeah, is this now an input layer or is it not a layer? This is just the input. There are no neurons here. There are only neurons here and neurons here, right? Just for conventions, right?"
3703.62,3734.53,"It is good to have this question so that you let it sink in, because on Monday you will often look at pictures like this, and then it's important that you have an intuitive understanding how that works. So we often use as a shorthand, it's not so relevant now, where we kind of, what is indicated here in red, we call the ZJ. So this is after we have applied the activation function, and this is again the input for the next layer."
3734.53,3762.77,"That's where we often use this set function. Let me now explain the basic idea of backpropagation. As I said, I will provide you very detailed with the formulas on Monday how this actually works. This is our neural network. It is fully defined by all the weights that you see."
3763.02,3792.75,"And we have an error function, and the error function looks exactly the same as what you have seen before. And this is done for technical reasons. So we take the error squared, and we do this in such a way that the derivative looks very nice. That's the idea. And now when we look at that error, we try to minimize it."
3792.75,3820.46,"We start by just randomizing the initial weights. We just take random numbers. And if we then apply this to a training example, so for a training example, we have concrete values of x1 until xd. So these are the columns in our table. And for one row, we simply insert the values. And then the neural network, based on these random weights,"
3820.46,3851.09,"is giving these values, right? So this is what the neural network is producing based on completely randomly chosen weights. And we know that corresponding to this input, we want the target feature to say that it is class two, right? So I assume that this is a classification problem. It would not matter if, like here, my variable is categorical."
3851.09,3880.24,"So all of the output cells should return a value 0 except one that has a value 1. This is a classification problem. So this is what it computes and this is what ideally it would compute. Ideally, based on this input, it should say it belongs to class 2. And now we can simply, let's say, look at the difference between the predicted value and the..."
3880.34,3910.8,"the real target feature that would like to come out, and then we see all of these errors, and we see the error is 16.32. It doesn't say anything intuitively, right? But because of gradient descent, based on, let's say, this backpropagation idea, we now know how we should change the weights in such a way that this error goes down."
3910.8,3939.02,"initially our weights were completely random, and now we know how to update the weights in such a way that it gets better, right? Because we know the derivative of the error function. And by doing this, we for example, as I now explain it very simplistically, in reality all the weights are updated, but assume that this weight is increased, that by increasing this weight we now get this."
3939.18,3966.34,"and we know how to nudge these weights in such a way that the error goes down. And then I apply it again, and then we have this error function. And now, if the gradient CSAN says, okay, we can still reduce that error, we again update the weights, and we again update the weights, et cetera, et cetera, until we reach a minimum. Yeah? That's the whole idea. I'm showing you that for one instance."
3966.34,3996.08,"But you can imagine that you should sum that over all the instances that are in your input set. And then you also realize why this is a very costly process, training these weights. Is that clear? As I said, on Monday I will explain this with formulas, etc., etc., but it's important that the idea sinks in. And we have this idea of, let's say, the moment that we know in which way we should walk to reduce the error."
3996.08,4026.06,"then we can, let's say, solve this problem. And then you can apply this to image data, and then if it's a classification problem, something like this would come out, and you would choose the majority class, and the neural network trains on lots of pictures, of dog and cat pictures, which of this picture say, this is a dog. Although it has never seen this picture before. That's the ultimate goal. In later lectures,"
4026.06,4052.27,uh also when we go into the direction of text mining and transformers we use a very interesting concept and that is the concept of an auto encoder right and the problem is that i hope that that you can get an idea if you look at an image you're looking at a high dimensional space right also if i would like to to encode words right
4052.27,4077.98,"So I think in the English dictionary there are 800,000 words or something like that. So if you think of this as a vector, one-hot encoding of all the words in a dictionary, I have a vector of dimension 800,000. That's never going to work. I hope that everybody has an intuition that that doesn't work. So you want to reduce the number of dimensions because..."
4077.98,4101.39,"If you look at the one hot encoded vector, you're not actually using, let's say, the data space, right? One is one and all the others are zero, right? So that's where an autoencoder comes in, and I will explain you, let's say, later how this works. So you have this, let's say, high dimensional data."
4101.46,4132.26,"and you reduce it to something low-dimensional with the goal of producing exactly the same output. And how to train such a neural network? You make sure that this layer in the middle is very small, and you just train it. I feed it with this picture, and I want it to reproduce the picture. And this could also be the picture of a dog or whatever. So I take this high-dimensional dog picture,"
4132.26,4156.37,"to simply reproduce the dark picture, squeezing it through a keyhole in such a way that we get a very compact representation. And this is, let's say, essential that we do this. But when we talk about tax mining, we will talk about this in detail. These are the formulas that I will explain to you on Monday."
4156.37,4184.72,"I will show you how to derive them, and these are the things that you should also be able to, when you get the pen and paper exercise, how you should apply that, so you understand how this works. To conclude, as I said, I just talked about it in a rather informal way today. On Monday, I will go in more details, just focusing on this backpropagation problem."
4184.72,4213.6,"That leaves me with some space to talk about another, let's say, supervised learning technique that is naive Bayesian classification. And this is a smaller topic, so that kind of still fits into this lecture. I hope that everybody has heard about Bayes' theorem before, that you probably see in your basic statistics course. And Bayes' theorem can also be used..."
4213.6,4242.1,"when you are dealing with data science classification, et cetera, et cetera. And I will explain to you how this works. So the basic idea of Bayesian statistics is that you have like a prior distribution, your beliefs about the world, then you look at particular evidence, and then you update your beliefs. Right? That's the basic idea. And in order to explain this, I need to repeat some basic statistics."
4242.1,4267.47,Just for you to get into it again. So this is the probability that X holds. This is the probability that X and Y holds. This is the conditional probability. So the probability that X holds under the condition that Y holds. There is this product rule that always holds. So the probability that X and Y hold.
4267.86,4296.59,"is always equal to the probability that X holds under the condition that Y holds, times the probability that Y holds. So this is always true. And I can repeatedly apply this rule. That's something that we will often use. And so here I, for example, show it for three elements. So this probability is equal to the probability that X holds under the condition that Y holds."
4296.59,4322.56,"Y and Z hold times the probability that Y and Z holds. Right? I'm just applying this rule where Y is equal to Y plus Z. Y and Z in this example. Now I can, let's say, look at this expression. And I can again apply this rule. And then I get this. Right? And this is the chain rule. So if I have, let's say, P."
4322.56,4350.58,"A and B, etc., etc., until Z holds is equal to this probability. So you can basically unfold things. It's something that we will use multiple times, including now a bit, but we will return to that later. Then again, some basic things. So the probability that X does not hold is 1 minus the probability that X holds. The probability that..."
4350.58,4382.29,X does not hold under the condition that Y holds is of course this. And there is this rule that the probability that Y holds is equal to the probability that Y holds under the condition X times the probability X plus this expression. I hope that you all have seen this before and I'm just showing you this to refresh.
4382.29,4408.94,"post, right? All the things that I wrote here and also rules like the ones that you see here, they always hold. The thing that does not always hold is this expression that the probability that A and B, et cetera, until Z holds is equal to the probability that A times the probability that B, et cetera, et cetera. So this only holds if"
4408.94,4435.09,"these different random variables are actually independent of each other. So if we assume independence, it holds. In general, it does not hold. Clear? I hope I'm surprising nobody. Now, I can just use the things that I have. So we have seen that this is equal to that, and this is equal to that. I just swap the role of x and y."
4435.18,4465.18,"And now I can rewrite this. So I take this, I move this to the other side, and then we get this expression. It's super simple, right? So the guy became world famous by it, but it's not very complicated. So the probability that X holds under the condition that Y holds is equal to the probability that Y holds under the condition that X holds times the probability that X holds."
4465.18,4493.81,"divided by the probability that Y holds. So why is this used? What you should note is that we are swapping here the position of X and Y, right? And that's the key idea, right? And this is, again, an expression that always holds, right? That if you have these probabilities, it is destined to hold. So let me show you a small example."
4494.8,4523.41,"So let's look at the random variable X is that somebody has a disease, I don't know, COVID or whatever, and you do a test, and the test can be positive or negative. So random variable X is, so if we talk about the probability of X, what is the probability that somebody has COVID? 5%. This is the probability, okay, if somebody has COVID,"
4523.63,4554.24,"and we apply the test, what is the probability that the test is positive? It's 99%. So in 1 out of 100 cases, the test will give the wrong result, if you have COVID. If you do not have COVID, so not X means that you do not have the disease, if you do not have COVID, the probability that the test is positive is 1%. So in both, if you have COVID,"
4554.24,4584.24,"The test has an error rate of 1%. And if you do not have COVID, right, you can get a false positive in one out of 100 cases, right? So suppose that you are provided with this data. Can you now compute the probability? So now you did the test. The test is positive. What is the probability that you have COVID, right?"
4584.24,4613.89,"If you would not be using the Bayesian statistics, you would simply say, okay, the test was positive, so I have COVID, right? But intuitively, you may also say, okay, like I look at these percentages that I have here, like if the test is positive, I don't know, it's extremely likely that I have COVID, right? But let's compute this, and we can compute this."
4613.89,4643.38,"in an exact way using Bayesian statistics. So again, these are the numbers that were on the previous slide. So we first compute what is the probability that the test is positive. And we simply do that by, okay, we have the cases where people have COVID and the cases where people do not have COVID. And we know what the percentages are. Right?"
4643.38,4673.71,"If people have COVID, then in 99% of the cases the test is positive. If people do not have COVID, in 1% of the cases the test is positive. So the probability that the test is positive is equal to this. Right? It's something that you can simply derive. And now I have all the expressions that we had before. And we find that the probability that if..."
4673.71,4703.82,"the test is positive, you have COVID, is 0.83. And it's not 0.99 or something like that. And these are, if you assume that these probabilities that I gave you as input are correct, this is the probability. You do not need to make additional assumptions for this. So this is a way that we are basically given with something where we have"
4703.86,4734.58,"y conditional on x, that we swap it into something where it is the other way around. This is something that we can use when we deal with classification. So how do we apply this to classification? And later I will explain you why this is important. So t is again referring to our target feature, and q1 until qm are corresponding to the input features."
4734.58,4764.24,"I'm sorry for the different notation. I don't know any book, any article will have different notation, so I just want you to be used to this. So this is the probability that the target feature is equal to L under the condition that the descriptive features have these values. And that's exactly what we are interested in. So given this input vector, given these descriptive features, we want to predict the target feature."
4764.24,4795.66,"So this is the probability. And I can rewrite this probability using Bayes' rule in something like this. So what you can again see is that we are swapping, let's say here, these two sides. And these are the probabilities that we have. So let me go back one here. So we can compute, given some input, we can compute the probability."
4795.66,4824.67,"that the output is equal to L. So if we are looking at classification, so we have different possible target features, it could be true or false, it could be red or green, and we can compute the probabilities of these target features given this particular input. If we are able to do that, our response is that we would like to return as a prediction, as a function that we learn,"
4824.67,4852.03,"the one with the highest value. So we are interested in the value of L. And again, L could be true or false. It could be red or green, whatever. We are interested in the value L that maximizes this probability. And if I have a classification where, for example, I have five different values, then there could be a value 0.3. It's less than half."
4852.03,4882.19,But still it's the one that has the highest probability of all the possible values. Right? That's still the case. So we are interested in the L that maximizes this probability. Then I can replace this using Bayes' theorem. Let's say with this expression. And I hope that you see that I divide that by this expression. But that expression doesn't matter. Because it's constant. Right?
4882.19,4911.49,"These input things, they are the same, right? Because that's part of our input. So we can simply remove this line here. So maximizing, finding the L where this expression is maximal is the same as this one where we simply remove the one at the bottom. Do you see that? We want to maximize something. And if we have a term that is divided by a constant, we can also leave out that constant."
4911.49,4942.98,"It is not needed. So this is, let's say, the best prediction that we can make given the data. So that is the case. And note that I have swapped, let's say, these columns. And why is this extremely relevant? And if I show you an example, that will become clearer."
4942.98,4970.67,"Typically our data is very sparse, right? So there may be many different input vectors and not all combinations of input vectors will happen together, right? There may be many combinations that we did not see. Or there may be just one, right? And then based on this one of our whole data set, we look at this one row and that row would determine what we predict."
4970.83,5000.75,"That doesn't sound like a good idea, right? If we have lots of data, it's the best idea. But if our data is very sparse, we just have examples, it's a very bad idea. So what we can do is we can assume that things are independent. And if we assume independence, then this probability here can be rewritten of, let's say, the product of all of these probabilities. And then we get this one."
5000.75,5030.9,"So now, assuming independence, we get the product of all of these conditional probabilities where things have been reversed. And I could only do this because I applied Bayes' rule before. So these values that you see here are input values. They have been moved to the front. And they were first at the back."
5030.9,5060.83,"Then we get this expression, assuming independence, this is the correct expression, where we get the best classifier, and then we can apply it. And just as a motivating example, this is taken from the book. So here we have credit history. This can be grantor, co-applicant of none. This can be accommodation, can be owned or rent."
5060.83,5089.78,"let's say 4 times 3 times 3, why do I have this other one? Plus the 2 for fraud, we have 72 combinations. So if you look at this table, there are 70 possible combinations of values. And if we have a table with just 20, then by definition, like we could never cover all possibilities."
5089.94,5120.67,"Even if the result would be completely deterministic, we would not be able to cover this, right? Because we'd still have half of 72. So, for example, if I look at row, sorry, I now have a data point for which I would like to make a prediction, and credit history is equal to paid, the second value is equal to none, and the third value is equal to rent, I can look into the table,"
5120.67,5151.18,"but I've never seen any instance that was the combination of paid, non, and rent. And if we have many different features, then that is very common. Most of the combinations we will not see, because there will be an exponential blow-up of all things. So we would still like to make a prediction. And there is, by assuming this independence thing,"
5151.18,5181.65,"we can make, let's say, a prediction for this value. So here I write down all the, let's say, probabilities, and you can simply do that by computing the fraction. So there are 20 rows, and for example, 6 of the rows, if I go back, so in 6 of the rows, fraud is equal to true. In 14 of the 20 rows, there is no fraud."
5181.65,5212.8,"So that leads to the probability of fraud is equal to 0.3. The probability of not fraud is equal to 0.7. I can also compute the conditional probabilities. And for most of the combinations, I have values to compute it based on. So for example, if I look at, I don't know, this column being none, so of the six rows,"
5212.8,5243.22,"There are rows that are like, I think it's one, right? There was one row where given fraud, that was none. So that is how we get this probability. Yeah? So although many combinations did not appear, we can still compute these more local probabilities here. Do you see this? Right? So this is just looking at the rows that are fraud and then looking at the percentage that has, let's say, did this particular target feature."
5243.57,5272.43,"So now we would like to predict for this kind of combination that we have never seen before, is it fraudulent or not? And we want to come up with the value, true or false, right? So we are forced to make a choice. And we pick the one with the maximal, let's say, value using, let's say, Bayesian classification. So here I repeat all the different numbers."
5273.26,5301.39,"And now I apply, let's say, this rule that I explained before. So we have the possibility now to say it is fraudulent or it is not fraudulent. And we can compute this product that you see here. I'm just multiplying these four numbers here. And then we get this value. I multiply these four numbers here. And then we get this value."
5302.0,5332.42,"And now our prediction is to take the one with the highest value, which is clearly this row. So although we have never seen this combination of values, we are still able to make a prediction. Right? And the prediction would be fraudulent. And this is based on the assumption of independence of features. Because if we would not assume independence, like the best that we could say is that we do not know because we have never seen it."
5332.42,5359.31,And we still would like to make a prediction. So assuming independence is better than having no data. That's a basic idea. Is this clear how this works? Note that these values are difficult to interpret because we are looking at the maximum value and I removed this fraction where we are dividing by because that's a constant and it doesn't matter.
5359.31,5389.23,"We have now seen many different types of, let's say, supervised learning. We will continue with neural networks on, let me just show you the schedule. So we are now here. So the instruction tomorrow will be devoted to, let's say, SVMs, that you have hands-on examples here. Then on Monday, there will be the lecture on neural networks, and you will train with that afterwards. See you on Monday."
