start,end,text
4133.15,4165.94,"the one thing that you would do is probably test different options and see which one performs best in your scenario. Okay, pruning. So one thing after building or during building of the decision tree, it might be that we want to prune parts of it so that to avoid that the decision tree is overfitting or maybe we don't want it to be very complex, right?"
4166.48,4194.7,"So one option is pre-pruning, that is early stopping, and the other is post-pruning. That means we first build completely the tree and then we decide which things to remove. So what can be possible stopping criterion? One can be that you say, okay, I don't have enough instances, right? Before we said I have zero instances, there is nothing I can do."
4194.7,4224.69,"but it might be that, I don't know, you have a data set with 1,000 instances, and then you say, once I get to a subset of 10 instances, I don't want to split anymore. In that case, I will just use the majority label in that subset and won't go through the trouble of splitting. The other thing that you can do is say, okay, I try to do the split, but maybe the split doesn't improve"
4224.82,4254.77,"that much, the entropy, so the information gain is not that high, so you can have a threshold for the information gain and say, okay, if it's not high enough, then I stop splitting again, no matter how many instances I have. So you should consider here that basically if you prune, the tree won't always be consistent with the data, right, because some things will be mislabeled."
4255.15,4285.66,"And why we do that is to generalize and avoid overfitting. Yeah? So we have here like two options. Information gain is too small, let's say, for this node. And here we don't have enough instances. And what we would do is basically we wouldn't consider here the children. There is still, let's say, a difference between the two. Now maybe a bit..."
4285.66,4314.83,"vague, okay, maybe no time for question, but the difference is that here, right, to compute this, you still need to do the split and make the calculations, right? So you still have more computations than you would have here, because here you wouldn't do the computations in the first place. So this one, let's say, would be faster than doing this one."
4316.72,4344.58,"So this is all good, but the problem might be that I cut here, right, because of information gain, but maybe later on actually I can find some really strong dependencies. So we should be careful whether we want to do that or not, and that's why kind of an alternative is the post-pruning, where we first build the entire tree and then we decide"
4344.58,4374.27,"to cut off branches that do not add that much. In order to be able to do this, let's say we need to split our data, not only in training and test data set, but we also need a validation set. And this validation set will be mentioned, let's say, in other lecture as well, so for parameter optimization. And basically, we would then build the tree on the training data set and use the validation set"
4374.27,4405.26,"to see, let's say, which of the instances will be misclassified. Now, this tree here, right, as I said, learned on the training set and the red numbers indicate how many instances would be misclassified if we stopped here in the validation set, right? Not in the training set, in the validation set. And now you're thinking maybe,"
4405.26,4433.95,"Okay, here I know how I decide the label, but here basically it's not that I have a label, I have a feature. The label for this we would decide basically by taking the majority label of the instances in this data set. And now what I can do is I can see maybe whether here the misclassification, does it go lower or higher if I do the split, right?"
4433.95,4466.96,"Here I have 10 misclassifications, but after the split, if I sum this up, I would have 11. So then in that case, it really doesn't make sense to do the split, right? Here, it's a similar story. And sometimes the threshold doesn't even have to be that this one is smaller than this one, but maybe it's just not good enough. Yes? I just take the validation set, right? This is a different set from what we trained on. And then..."
4466.96,4497.25,"As we did in the beginning when I asked, okay, is this spam or ham? You follow the branches, right? I see here which one is the feature first. And then for each instance of the validation set, I test here for that feature. And then I decide do I go left or right, left or right, left or right. And I see for this here, as I said, I take, let's say, if the entire data set contains 100 instances and 80 of them are spam,"
4497.25,4546.45,"this here would be spam without considering any splitting. There are two data sets, but they have the same features and the same target feature. So they have the same, the table would look the same. It is just whether you take different instances in one compared to the other. Can we maybe do this? Yes, yeah. Yes."
4546.8,4572.93,"And finally, we have ensembles. So we don't have a single decision tree, but we have a set of them. And this is like models that should complement each other. And basically, each tree has a vote, and votes might be weighted. So kind of I wanted to illustrate this, but we don't have that much time. So now let's say I give you this instance, so this email."
4572.93,4600.91,"you have to decide whether it's spam or ham, and you only have the ID, right? And now I ask you, which of you think it's spam, right? You don't have information, it's just random guessing. Yeah, thank you, only a few, so some need to do this, right? And then, okay, then I ask which of you think it's ham, right? Then maybe the rest of you, and then basically,"
4600.98,4630.1,"If each of you is a decision tree, altogether you would be an ensemble, right? It can be that I also say, I don't know, those that are data science, right? I have now, for example, here false and true. I give you a few information. And now I can say, those of you that are data science, please close your eyes. And then I show a new feature. And then I ask you to vote."
4630.51,4656.8,"So basically you can make also the decision based on different information that you have, right? And it was spam, right? Because I knew it's spam, it can also be that I have my vote counts as 10 votes, right? So this is what I kind of set with the main idea. And what are the different options? So one option is boosting."
4656.8,4682.7,"And boosting is iteratively changing the dataset based on misclassifications, right? We train one dataset, but then when we want to train the next one, we give more weight to the instances that the first one misclassified. That means the second one will be better in those compared to the first one. And we continue kind of doing this as long as we want to have different models."
4682.7,4712.21,"Then we have bagging. With bagging, we just take a random sum sample of the data set. So this maybe explains it better, right? If for each one now I train a different decision tree, for these two, this decision tree would not see the second and the third instance, this one would not see the first and the third, and so on and so on. So they basically train on a different..."
4712.27,4747.38,"on a different subset. Then we have subspace sampling. Now it's not that we drop instances, but we drop basically features. Yes? It is just that you're not overfitting, right? Every tree has even less information, but another tree can compensate for that one. What? Right? Complexity also grows because you need to train more trees."
4747.38,4778.34,"but it's just that the trees might be simpler. So similar here, we just drop now features, right? Each tree has a different perspective. This basically works with the example that I showed before where I said, okay, maybe some of you can close your eyes and you don't have any information for that feature, right? And then finally, the random forest, it's a combination of sub..."
4778.34,4810.24,"of space sampling and bagging. So basically each tree is missing some of the instances, but also cannot see some of the features. Okay? Good. I see some doing this, so for at least some, it's good. Okay. Yeah, this is just kind of the end for ensembles, where basically now we have multiple trees and we can have, as I said, majority voting."
4810.24,4842.38,"from before, what most of you voted, that would be the prediction that we give. This majority voting can also be weighted if we think that some trees maybe we train better, some are simpler, some are more complex. Okay, now this is the kind of the final part of the lecture. Hopefully we make it, right? Dealing with continuous variables. So until now we only talked about categorical features, but now we kind of explain a bit how do we handle continuous ones."
4842.38,4870.27,"So still same table, rows, instances, features are columns. The only difference is now that we have, let's say, some that are numeric values. The simple solution, and I think last week you talked about binning with the professor, so the simple option would be from this numerical feature, I just create a categorical one by binning the values. But we want to..."
4870.27,4901.66,"give an alternative. Maybe we can do this better. We have the option that the descriptive features are continuous, but also the option that the target feature is continuous and we will consider both separately. So continuous descriptive features, right? We have two here. And the idea is that we can kind of draw them on an axis, right? We can order them."
4901.66,4930.62,"The challenge is to determine where do we split, right? If I just look at the feature and it goes from 0 to 100 and it can also be decimals, then I have infinite options. So how do I decide where to kind of split? We sort, right? We sort the instances based on the descriptive feature and what we then do, we color them."
4930.62,4957.55,"Now this is like visually, but we color them using the target feature and it only makes sense to consider those that are when the target feature changes. I wouldn't want to split here because from the start I would introduce an error. So now I have less options for my splits."
4957.62,4986.1,"So let's say on the example from before, elevation before was categorical, now it's a continuous descriptive feature. What we do is we sort and then we look, okay, at which places do I have this change of the target feature. And one is here, another is here, here and here. And then to decide the value, we can just take the average between the two."
4986.99,5011.79,"So to both we give like equal chance to have values that are close to the one or to the other. Okay, clear? Okay. And now we do what we did before basically, but now so for each one we can"
5011.79,5040.61,"Before, if you remember here, we split based on the descriptive features but now this is only for one feature and then we have different options. Do I split here? Do I split here? Do I split here? Do I split here? And I test for all of them. So I do the split, split the data set, compute entropy, compute weighted entropy and information gain. So I need to test all of them in order that I can know"
5040.61,5075.44,"to which one to choose. In this example, this is the best value. Questions here? Yes? We come to that later. So when we have continuous features, we can have multiple splits, but for one data set, not data set, but for one, let's say, sub data, we first choose one. Right here, it doesn't make sense for me to choose two. I choose one."
5075.66,5106.91,"Split on that one, but maybe later on, deeper in the tree, I can reuse. I can split again. Yes? Yes. So same as before. Okay. Right, so we split elevation here, and now we have two subsets, and basically then we do the same kind of use algorithm on these two subsets. And let's say now the..."
5106.91,5134.21,the resulting decision tree without making the computation would be this and here is the kind of the question comes I have elevation here then I use stream but then I can use elevation again. So this is this is the part that's different from the categorical feature and I just right I can try again. It doesn't make sense to use the same the same split but probably
5134.21,5175.41,if you follow the procedure you won't even have the chance to use the same split yes like allowed might be too strong i would say that that depends really it will depend on the algorithm you're using some might allow it some might not but in general you still need to compete with the other features right so it's not only that you see that one now the target feature is continuous one and
5175.41,5204.27,"Now it doesn't make sense, right? We cannot color now because our target feature is continuous, but we want to find a descriptive feature that would nicely split here, let's say, continuous data. And since now the impurity, we will measure with variance because if we think about in the end, the decision tree, when it has a continuous target feature, the label it returns will be the"
5204.27,5231.66,the average of the instances in that set and then basically the error we can make is really the variance. So now we color the dots using a descriptive feature and the position is given for the target feature. And the idea is now if I split this into multiple levels it's that
5231.66,5258.9,"I want here the variance between the dots to be quite close to each other, right? And let's say I have different now options. I have here a good classification because, as you can see, red really is only in the lowest values. Green is for the middle ones and blue is for the highest ones. Then if I have, let's say, some blue one here and red one here,"
5258.9,5288.34,"This is still a good classification for this feature, but it's not as good as the previous one, right? There are few values that have like split, like changed where we would want them to be. However, if I now see this, this is much worse, right? If I split, like I have a value here and a value here, and basically I also have values here for green, so maybe this is not the best descriptive feature to split on."
5289.04,5316.61,"So what we basically do is we compute the variance for each color and then for the entire thing, for the entire feature, we take the weighted variance for all of the colors. The weighted would be how many green times the variance of green, how many red times the variance of red. The change that we need to do here"
5316.61,5345.07,"is that we do not basically now take the descriptive feature that has maximal information gain, but we take the descriptive feature that has the minimum variance. What we talked about before for continuous descriptive features, we actually change here that we do not, so line 11, we would not remove the feature from the set of features."
5345.07,5376.16,"So overfitting and underfitting, basically, we should be careful because if we continue splitting, the variance will always be the best if every instance is on its own. So we don't want to overfit the data. We would want something like this. This is the risk with variance. It always gets smaller and smaller. So this is something to have in mind. So shortly, one minute, example from the book."
5376.16,5406.03,"So what we have here, basically, we now have this descriptive feature and this one. These are the levels, these are the subsets, right? These are the instances in each subset. And then for these instances, I compute the variance. And then, actually, this was the weight, but I compute the variance here. And then I have the weighted variance. And then for both features, I have a result. And then I can choose the one."
5406.03,5434.54,that has a lower variance this is how that would basically look and as i said if we want to now make a prediction because it's not a categorical feature we would take the average of a leaf okay so this is just kind of a summary which of the parts maybe go in which algorithm there are different variations some have continuous features some have missing values some
5434.54,5463.9,"are just open source implementations, but it just summarizes which of the things that we explained fit were. To conclude, so we talked shortly about supervised learning, and you will have supervised learning also in the next lecture. We talked about decision trees. We learned that they are mostly used with categorical features, but we can adapt them to use continuous ones, and there are many variations possible."
5463.9,5474.93,So this is the literature and we are here. So on Wednesday you have a lecture on regression and Aaron will give the lecture. Thanks a lot.
