start,end,text
3573.86,3603.28,"It's red or green. And my instances, if I show it like this, so every instance has an x1 and x2 coordinate, and based on this, it is labeled either red or not. Do we understand this? So supervised learning is basically learning a function. That's all it is. And if you think about a neural network, you can think of this as a function."
3603.28,3629.58,It's a network. And now you can look at more complicated data. So this is our dog Miffy. You also saw it on the picture at the beginning. So I can look at a bunch of pixels here. And these correspond to a bunch of numbers. Can be done in different ways. This is input to a neural network. And of course it has much more pixels than what I'm showing you here. And we try to predict.
3629.58,3655.28,"whether it's a dog, a cat, or an elephant, or something else. So this is a neural network, and it's a function that tries to learn this data, the pixels, into a classifier what kind of animal it is. That's a basic idea. So neural networks is nothing else than a function."
3655.34,3683.41,"And this function has many different weights inside. So every connection here has a particular weight. And we can kind of change the weight of these connections. And the idea is then very simple. It's the idea of gradient descent. So if I go back here, perhaps that is easiest way to explain. So here, this is perfectly fitting. So my error is zero."
3683.47,3710.43,"But suppose that I have a training data that would be at this position, right? If there is data at this position, then there would be an error. And the neural network would try to, let's say, reduce that error. And under very specific circumstances, there is something that works as follows. The only thing that you have to do is walk down, right? Just as you can see here."
3710.43,3740.67,"This is the error. The error is now at this level, and you try to reduce the error. And if you formulate your problem in the proper way, and you will see many examples of that, the only thing that you have to do is walk down, reducing the error. And of course, smart people immediately say, but what happens if there are local minima, et cetera, et cetera? So you should carefully, let's say, formulate your problem in such a way that that doesn't happen. And that's the idea."
3740.67,3767.98,"that is typically behind it. So examples of supervised learning would be does a patient recover? Does a student drop out? Is an order delivered on time based on lots of other features, right? You can all imagine things there. Supervised learning is very different because now we do not have a target feature."
3768.37,3797.98,"We just see data, and we try to find certain patterns, certain groups. So that's the basic idea. So the two main things that you see here is, let's say, finding clusters of homogeneous sets of instances and patterns. So in this course, you will learn things like, for example, k-means, k-medoids, different clustering algorithms that are doing that. And you will look at pattern mining."
3797.98,3825.84,"So for example, one of the things that we will talk about is association rules, right? If this and this happens, then also that happens, right? And it's surprising because it happens more often than what based on the data you would expect. So examples, I already said it, finding similar groups and finding patterns or groups of things happening together."
3825.87,3854.02,"One of the standard examples we will often refer to is, let's say, supermarket data. So a typical supermarket has, I don't know, 50,000 until 100,000 different products, depending where you go. There are many different products, and you see customers buying specific combinations of products, right? So what does the data look like? You can think of it as a big table."
3854.02,3881.79,"where you have 100,000 columns, one for every product, and you have as many rows as, I don't know, the people that have visited your shop, right? And you can say each time a person comes to the shop again, it's a new row in the table. So you can all imagine what the input data is. So now I'm running the supermarket, and I would like to understand this. And then..."
3881.79,3904.34,"One of the things that you can do is, let's say, pattern mining. I don't know, people that, I don't know, buy beer also buy chips or something like that. That would be obvious, but perhaps there are things that are very surprising in the data. And you can find clusters. So there are groups of customers that are, let's say, buying the same stuff."
3904.72,3932.37,"The same is that I could look at the Spotify data or your Apple Music data. Think again, every column corresponds to a song. Every row corresponds to somebody that is using Spotify or Apple Music or whatever. And you try to find patterns there. Also think about something like Netflix. Every column would be a movie."
3932.37,3961.68,"Every row would be a subscriber to Netflix, looking at stuff. One is not looking for something very specific. One tries to understand what are homogeneous groups of customers or viewers, and what are things that are surprising. If I know that, I don't know, that it's very surprising that people that watch that and watch that also often watch that, I can..."
3961.68,3993.26,"use this, right, in marketing and all kinds of other things. Okay. Sorry, as I said, this course is a bit atypical because, like, I'm loading lots of, let's say, general stuff on you. Like, in later lectures, it will be more specific. If you go to this domain, then terms play a role. So, for some people, for people in the streets, AI and data science and machine learning,"
3993.26,4023.17,"And deep learning, it's all the same thing, right? It's very unclear what the differences are. It's very much a matter of taste, like how you, let's say, classify them. Like this is a bit closer to what I would say, right? Where like AI and machine learning and NLP, et cetera, all of these things are relating into a particular way. You need to form yourself an image."
4023.17,4047.25,"Like if you look at these terms, where you think they fit, right? Sometimes when people talk about AI, they mean something very general, even Excel, right? At other times, they mean something very specific, just backpropagation in a neural network, right? That's sometimes confusing."
4047.66,4074.45,"Also, our understanding of AI and data science and everything is changing. Here you see a bunch of quotes. For example, if it's useful, it isn't AI. Or if you understand how it works, it isn't AI. I like this one. As soon as it works, nobody calls it AI anymore."
4075.15,4104.96,"And this shows the drift in these, let's say, terms that we are using. Another topic is the data science process. So if you are doing a data science project and you cannot, so it's very difficult for us to experiment that here. So even if you do your hands-on assignments, you kind of get the data sent handed to you, right? And by that, we are basically skipping."
4104.96,4133.39,"the part that is probably most difficult in practice, right? And that is finding the data, extracting the data. So if you look at the data science process, there are several, let's say, life cycle models. Here you can see some acronyms. I do not want to go in detail. But they show you the different phases of a data science project. And this analysis part, the part that we will focus on, you have to understand that this is just"
4133.52,4162.88,"let's say, a smaller part of something that is typically much bigger. We will touch upon it at a few places, but not go into a lot of detail. So people in this business, they typically say that 80% is spent on data preparation and only 20% is spent on analysis. And yet in a course like this, we are spending most of the time on analysis."
4162.88,4192.0,"because that's the fun part that we would like to talk about. The other part is also difficult to recreate in a university environment. You need to be in a business to really see that things that seem very simple are actually not so simple at all. You're dealing with things like personnel, privacy concerns, etc."
4192.0,4224.82,"making things difficult. So for example, like a typical question that I ask, I think very few of you have exposure to SAP in some way, but most of the larger organizations in the Western world are using SAP, right? So how many tables does an SAP installation have? Who wants to make a guess? Yeah."
4225.49,4254.85,"10,000, what does the rest think? So it depends on the installation, but here you can see a particular SAP installation that has 800,000 different tables. So this shows that the problem, okay, do you have this data, is not a question that you can very easily answer. If you have a specific question, then you need to go into this system."
4254.85,4280.86,"look at all the table names that typically have, let's say, horrible German acronyms associated to that, that are pure torture for people using the system. And this is not so easy. Also, if you would go, I don't know, to a hospital information system, for example, here in Klinikum, what you will see is that they do not have one system. They have hundreds of systems."
4280.86,4311.44,"And in each of these systems, you may find tens of thousands of tables. So these are the challenges that are difficult. We distinguish between two, let's say, extraction principles. This is the one that you probably heard about, that is most famous. Extract, transform, load. And it just talks about you have your information system, for example, SAP with 800,000 tables."
4311.44,4341.04,You want to extract data that is relevant to you. Then you transform it and you load it into your data warehouse that is being used for your analysis. So this is ETL. And you should look at the order of transform and load. So you first transform and then you load it. And you can think of this as bottled water.
4341.68,4370.53,"And why do I use bottled water here? Like if I put water in bottles, it has one intended meaning that, I don't know, a person is going to drink it, right? So it's prepared for a particular use. Most people do not buy bottled water to take a shower or something like that, right? That would be very unusual. So this is ETL. You prepare the data for a particular..."
4370.53,4400.77,"analytics purpose. If you look at the other paradigm, extract, load, and transform, note that these two have swapped positions, you extract and load the data from the information system, then you dump it into a data lake, and you only transform it on demand when you have specific questions. So in terms of bottled water, you can think of this as a data lake."
4400.77,4427.14,"That's why it's called like that. So we talk about data warehouses and data lakes. The water, the data is simply dumped in it. And if you have a very specific question, you try to, let's say, transform it in the way that is necessary for that. So these are the two paradigms. We're almost at an end."
4427.14,4455.74,and so let's now let's say look at some of the challenges that will be recurring while you are taking this course one challenge will be to distinguish between overfitting and underfitting right so if i would ask you right i would now like to learn a model where i try to predict your birth date right
4455.74,4483.92,"I'm trying to, so on the y-axis, I have your birth date. And I could simply say, I don't know, I use the feature male or female. And based on this feature, I would look at the average of all the males and the females in this room. I would look at that average, and then I would say that is what I predict. So whenever I have a male, then I predict, I don't know, this number."
4484.37,4514.45,"That would be something that is underfitting, right? I'm making a prediction, but I'm not really using the data. Another thing that I could do is that I could use as input your, I don't know, your, let's say, your zip code and, I don't know, the color of your car. Assume that everybody has a car or something like that, right?"
4514.45,4544.78,"then I would get an overfitting model. Probably for most of you, based on your, what did I say? Zip code and the color of your car, probably most of you would be uniquely identifiable. So I would learn a function like this, which would be a perfect classifier in this room, but if I would take it to the next lecture room, it would fail miserably."
4544.88,4570.1,"So that is explaining in a nutshell overfitting and underfitting. And the only way to address this phenomenon is that when you are training your model, it is forbidden to use everything. Because if you are using everything and you are not reserving some data to evaluate how good that your model is, you would see something like this."
4570.1,4599.63,"In the early example, zip codes and color of the car. If I would separate, let's say, 30 people in this room, I would not use it for training. And then I would apply the model. It would probably fail miserably, right, on these 30 people. Although it worked perfectly for the rest of the class. Another, let's say, very well-known problem is, let's say, in the data we often find correlations."
4599.63,4630.74,"So if people eat ice cream, they get sunburns, right? Or when people get sunburns to make the pain less miserable, they start eating ice cream, right? That's a correlation. But it is not that ice cream is causing sunburn, right? I think most of the people will agree with that. And the reason is that there is a hidden variable, in this case the weather,"
4630.74,4660.43,"that is, let's say, influencing these two things. So in the data, we often find correlations, but you need to be very careful about this. So for example, we will look at things like Shapley values, where we try to look at these things in a more careful way. But if this is all the data that you have, it is very difficult to decide is this now correlation or a causality."
4660.43,4689.58,"You need, again, as human to interpret the data in a meaningful way. We want our results to be, let's say, meaningful. Nobody pays for analysis. People only pay for improvement. So what you need to do is you get data, you get insights, but it doesn't stop here. You need to be able to take action."
4689.71,4715.63,"As I mentioned earlier, like I'm a process miner, we can diagnose, let's say, processes and organizations why things are failing, but Solonus would not be able to charge large amounts of money for their software if it is not, let's say, these insights are not transformed into actions. So that's a very important thing."
4716.34,4745.49,"So your data science results need to be relevant, specific, timely, we'll talk about in a minute, novel and clear. So if you're stating something that is obvious that everybody already knew, that may be in the data, but it's not interesting. You need to have information that is original and that you can still use to take action. So if you're in a car here and you get a prediction you're in a traffic jam, that's not very useful."
4745.84,4775.76,"If you're walking here, suppose that your data science algorithm would warn you one minute before, it may be too late already. But if you know it two hours before, then that information is valuable. Things like that. Then, of course, there are things related to ethical parts, responsible data science."
4775.79,4806.4,"Specifically at the end of this lecture series, we will have a few lectures devoted to this, where we go very deep. And these will show you things that are very counterintuitive. So for example, one of the things that you will see is to make sure that your algorithm is fair, you should use attributes that are sensitive. Because that's the only way to ensure that an algorithm is fair."
4806.4,4836.21,"Because otherwise that would not work. So fairness will be one topic. So how to avoid unfair conclusions even if they are true. Sometimes you want to force the algorithm. So it's not enough to not use data. You should force it to be fair. That's the only way that that works. Accuracy. So how to avoid that thing. So if you get the data science results,"
4836.21,4866.58,"How reliable is it? Confidentiality. Doing all of that without leaking information. We will see various ways of measuring this aspect. K-anonymity, L-diversity. These are some of the terms that we will look at. Transparency. How to clarify answers in such a way that they become indisputable."
4866.58,4896.46,"Often, if you apply a data science pipeline, it's the same as the game that you play as a child. So one person says something to the next person, says something to the next person, says something to the next person. What comes out at the end can be a completely different message. So if you talk about transparency, it is to make sure that in the end, the result, you know how it is based."
4896.46,4924.21,"ignore that there was this pipeline before it. So hopefully this gave you, let's say, some insights into what lies ahead for you. As I said, data science has many faces. This lecture is a bit atypical. Also, the next lecture will be a bit atypical. The lectures after that, they will go more into, let's say, specific algorithms there."
4924.5,4942.03,"So at the end of every lecture, I will show the program. So we are now here. On Wednesday, we will look at data exploration, et cetera. And then in the exercises, you will play with the things that you've seen then. See you on Wednesday."
