start,end,text
3713.54,3742.64,"And so we start here with 100, right? So here this is easy, right? That shows that there are nine item sets that just consist of H. Then we go this one. Then we take the difference between these two. And we know that there are 40 ones that are stopping here, right? So there's this P40. Now we go to this one, right? So we know that there are 51 going into this direction."
3742.93,3774.35,"and only one is continuing, so we know that there are 50 stopping here that have P and D, that is this one. And we know, for this leaf node, it's again clear what it is. So, for example, if there is a branch here, then we look at the number here, and we sum up these two numbers to know what are the ones that are stopping here. That's the way it is encoded."
3774.35,3804.69,"Given any FP tree, we can reconstruct the original database. That means that this structure contains enough information to compute frequent item sets. Of course, we now need to think of a smart way to do this. This is still the easy part. Now the difficult part comes. It's important that you understand this."
3804.69,3833.55,"Like very naively, you may think, okay, I just cut off all the branches that have a low... So I know that only one is passing here. So you could say, okay, I just cut off H, right, to look for frequent patterns. But you immediately see that it fails. So if your threshold is 10, you know that there are 10 executions of H. So naively cutting the parts of the tree which have a low frequency..."
3833.68,3857.54,"will not work, right? Because something can be frequent because it has different leaves that together are frequent, but not in isolation as you can nicely see here. So this doesn't work, right? So if we want to cut off age, right, we have to realize that there are 10 instances of age."
3857.54,3883.7,"So if you look at this and you look at, let's say, the support of the different frequent item sets above a threshold of 10, we have something like this. So the tree contains the information, but the naive algorithm will not work. So if our threshold is 10, then this is what the algorithm will return."
3883.7,3911.97,"So we want to get to this, and this is a kind of super trivial example, but now think of a huge tree. So how do we decide this? And again, we have this possible exponential blow-up of looking at all the combinations. And it's clear that we cannot look locally. For example, just at this branch or just at this branch. So how to do that? The idea is..."
3911.97,3939.39,"a conditional FP tree. And what does a conditional FP tree mean? That is an FP tree under the condition that certain elements are in it. So you don't put it into the tree, and I will explain you this step by step, but I just want to give a kind of glimpse at how the general approach works. So a conditional FP tree"
3939.39,3968.8,"is the FP tree that you would have gotten if you require that a certain subset of elements is in there. So it's conditional on that certain things are in there. That's what we would like to construct. And we construct this recursively, in such a way that we deal with the problem that we just indicated. So for this, of course, I need to use a more complicated example."
3968.8,3996.37,"So this is now my data set that I use as input. And in the first pass through my data, I look at the frequency of all the different elements. And you should read these strings as sequences of items. I do not write commas and brackets, etc. But you should think of this as, let's say, sets or sequences of items."
3996.37,4026.19,"So if you look, then you will see, for example, that there is an error here. I made the example more complicated. Oh, no. Or is it correct? No, it's correct. It's correct. So F is in almost all rows, but it is not in this row. If we look at C, there must be one row where C does not appear. It's also in this row. In the other rows, there are C."
4026.26,4054.51,"So this is the frequency, and if we, for example, look at, I don't know, n, n is happening in two instances, this one and this one. So we can do this. Now we set the threshold to 3, and if we set the threshold to 3, these have all become irrelevant. Do you see that? Because they are individually already below the threshold, so we can simply ignore them."
4054.51,4084.75,remove them from our so we do not need to talk about them we can also already remove them here and we sort these based on the frequency and note that there can be things that have the same frequency and it's very important now to store in your mind that this order is very important perhaps I should write it down because it's not on all the slides
4086.13,4120.37,"So we have F, C, A, B, M, P. Just for you to keep track of when there are slides where this is not shown, that you remember what the order is of things. So based on this, I can now remove all the things that are indicated here in red. These are the..."
4120.43,4149.18,"The things that are infrequent, we can simply remove them, right? And then we get this more simple data set, right? So now this is... So we had one pass through our data, right? And this is now the input that we are going to use. Yeah? Okay, so let's build the FP tree, right? And now you have a more interesting example for the people that were struggling before."
4149.18,4176.4,"And note that I sorted things already here in the order. So for example, this one here, fc, these are the instances that start here. They do f, they do c, and then they stop here. And there is one element that is stopping here, and that's exactly this one. If I look at fb, that corresponds to this path."
4176.85,4208.29,"If I look at CBP, right, this one is corresponding to this path. If I look at the second one, right, that is FCABM, right? And it always ends with, and I have, if you look at this sequence and this sequence that is happening twice, and that is this path. Yeah, so here you have a larger example if you did not get the details."
4208.29,4235.95,"before. So this is now the only input that I need, right, for building these conditional trees. So the first thing that I do is these are, let's say, sorted, right, and what you hopefully now understand is that you can now think of this tree as a mountain, and you can think of these things, you know that I love mountains, right, that's why I'm"
4235.95,4266.06,"So what you now see is all of these things, you can think of them as altitude lines. If you look at a map of a mountain, then there are different altitude lines. And these are sorted, and we know while building this tree, we were always respecting this order. So it may be that we have skipped layers, but we know that M can never be below P."
4266.06,4302.58,"Above P, there may be no M, but if there is an M and a P, M has to be above P. Do we get this? So this is now a linked data structure, and that allows me to go from this P to the three instances that contain P. That data structure I will maintain. No, no, no. As I said, there may be gaps."
4302.58,4332.35,"So some things already stop at the M level, right? Or here, there's something even stopping at the B level, right? But if they are on the path, they have to be in a fixed order, right? Yeah? So to visualize this, right, that's why I showed you this picture. You can think of these as altitude lines in a way to make this thicker in your mind, right? So this has this nice structure."
4332.35,4360.46,"And we have the ability to keep this table here. This table is the frequency. And by going through this list, we can find all the M's. We can find all the B's and all the A's, etc. So we keep this data structure. And now we go from the end, from the least frequent one to the most frequent one."
4360.53,4391.23,"So now first we are going to consider a postfix P. So we now look at all the instances that are ending with P. And I highlighted here, let's say, these nodes P green. So P is happening three times. And we add, let's say, the item set P with support tree to our data set. So we have already found one frequent item set."
4391.23,4423.23,"Remember the threshold is 3. So we now have this. And now we want to build a tree that is conditional on P. So we only want to consider the instances that have P in it. So please look very carefully. So we have this, this. So we know that these things have become irrelevant. Because these branches that I'm pointing at here, they do not..."
4423.23,4453.09,"include any instances containing a P. So I start pruning the tree. So again, like this green dashed thing is, let's say, our post fix. These gray things are no longer, let's say, like no instances that are including P are related to that part of the tree. So we do this and we actually update, let's say, all of the numbers."
4453.09,4481.7,"If I go back, so we are now only considering the instances that contain P. So I can remove the parts that are in gray here, but I also need to update these numbers. So here we see P going up, and here we see 1 going up. There were other frequencies before, but I have updated this. I've also updated this table. We can see that..."
4481.7,4513.41,"Now, let's say C has a frequency of 3. Of course, if we say P is already there, we also want to remove, so I'm going too fast, right? So we update these numbers. Is that clear? But what we now see is we see this one is happening twice, this one is happening once. So they are below our threshold, right? So conditional on P, if P has to be present,"
4513.41,4542.64,"it cannot be combined with any item set involving B, right? We know that. So I gray out here all of the things which have become irrelevant because they are below the threshold of 3. So if I have the requirement that P should be in the item set, this is basically what I keep, what I'm, let's say, finding at the end."
4542.83,4571.63,"So in other words, and this sentence I will put that very often. So this conditional FP tree for postfix P is the tree, is equivalent to the tree that we would have gotten if we would have filtered our data first and we would just have looked at the rows that would have like element P in it. If we would first have done that."
4571.63,4599.36,"then we would have ended up with this situation. So this is the tree, just considering the instances that contain P. And now you immediately see, okay, there is another frequent item set that is the combination of P and C, right? Because C has a frequency of tree under the condition that P is present."
4599.36,4623.54,"This may be another way of helping you to visualize it, right? So this was our entire data set. And we look at, let's say, all the instances that contain P. I made P green here. So we can remove this row, we can remove this row, we can remove this row. So then we get this, right? I just kept the rows that had the P in it."
4623.76,4649.71,"And now if you look at the remaining rows, some of the elements have become infrequent. And you can see that C is the only one that meets the threshold of tree. So we end up with this, which is exactly this tree. Right? So I didn't do this game because I do not want to go back to my original data. But the result is exactly the same. Yeah?"
4649.9,4677.94,"Okay, so this helps me now to add C, P with support equal to 3. So we have now considered all frequent patterns involving P. I was building this tree under the requirement that things were ending with P. So we can now remove all P's from our data and also from our tree. It is no longer relevant."
4678.22,4710.54,"So this is now the structure that we have. And now we start looking at the second one. We started with this one, now we start looking at what happens if we look at sequences that are ending with M. It should say postfix here, I should have searched for that. So consider postfix M, so an M at the end, and we basically repeat the game."
4710.54,4737.52,"So I now look at, and I can immediately add M with support of tree, right? Because we have three M's. And now I want to build the FP tree conditional on sequences ending with M. Yeah? I considered already all the sequences ending with P. I now look at all the items, which would have all the item sets that would end with M."
4737.84,4767.15,"So again, I repeat the game. So we are only interested in these ones. These parts are not reachable from one of these two. And I hope that you can see that these numbers need to be updated to 3. So I do that. We now only consider the instances going up from these m's. So this is 3. And there is still this b here. But you can see that b has a frequency of 1."
4767.28,4812.58,"So it is below the threshold, so we can also remove that one. And if we remove that one, this is the FP tree for postfix M. So now we are just looking at the item sets that are ending with M, and this is the tree. And I can repeat again. That's what we are doing. But the semantics of an FP tree with a certain postfix,"
4812.58,4842.22,"is what would have happened if you would have filtered your data based on the items that contain this postfix, right? We are not doing that because we would like to avoid that, but I'm showing you in each time that we can just do that on the tree without going actually to the data, right? I'm showing you the data just to show that it leads to the same result, yeah? It's a recursive way. So now we have something like this."
4842.54,4873.02,"So, and again I'm showing you, so we computed this without looking at the data, but again I can show it to you. So we removed P, because P was below M and did not play a role anymore. We look at the rows containing M, right? I removed the rows not containing M, and I removed P, because P is below M. So now we have this structure, and now we look at all of these."
4873.02,4903.02,"which are the ones that are still frequent, meeting the thresholds. So this B has become infrequent. So this is what we would have had. So if we would have applied this to the data, we would have gotten this data set. And if we would build an FB tree for this data set, this is what we would have gotten. And we did not go to the data, but we get something that has exactly the same information."
4903.34,4933.44,"So what is this encoding? This is encoding all the data sets that have F, C, and A three times. And of course, we should add the M to that, right, to know that. So now first I show you, let's say, this recursion, right, and then later I will make a remark to show that you can do this much simpler. So now, again, I look at this tree, and I go again like I've considered P, I've considered M."
4933.44,4960.08,"Here there is no B, so I can ignore that. So now we should look at A. And this will always be the leaf in this tree. So now I look at A. And now I make, right, we are now considering the postfix AM. So we are looking at the item sets that would end with AM. Right? And we know that AM has a support of tree."
4960.08,4986.35,"because M has the support of 3, and we know that also in combination with A, that is 3, and then we have this. So this is the conditional FP tree for post-fix AM, right? Now I can look at this tree, and I can again see how this would be constructed. So if I would have looked at my data, and I would have looked at, let's say,"
4986.35,5012.11,"From the viewpoint of this postfix AM, I look at all the rows that contain AM. And we can basically ignore all of them. But A and M have to be present. So I'm doing that. And I end up with FC. And that is exactly encoded here. I can repeat it. I can look at C."
5012.11,5043.14,"And now we had, let's say before we had AM, now we add CAM. So this also is a part of tree, right? I can go to F. And, right, so sorry, I now look at CAM. I again show you what would have happened to the data, and we would just have find three instances of F. So this is the tree that we would have gotten if we would have filtered for all the instances that contain C, A, and M."
5043.14,5074.21,"and we are basically ignoring everything below C, right? That is no longer relevant. So then we add this with the support of tree. Like, then I can consider a postfix C, M. I can also add this, and I hope that you see that all of these FP trees, that just by updating the tree, I can do this. And again, if we look at,"
5074.21,5104.54,"The conditional FP tree for C, M, that is this one. And this tree encodes the information if we had projected initial input onto the instances containing C and M and removed everything below C. So this whole part. And this is exactly the tree that we would have gotten. So from a semantical point of view, I hope that you get it. And here I'm..."
5104.54,5132.03,"showing you, let's say, if we apply that operation, then we just see three f's, etc. So we are just now, we were still just here. I hope that you understand it. That there are many, like I've skipped a few steps, but you should also have noted that if you have a sequence of where all the numbers are the same, and this often happens in the algorithm,"
5132.03,5160.19,"I do not need to take all of these different steps, right? But because we know that if we have a conditional FP tree where all the numbers are the same and on the line, that any subset of this will have exactly the same one. And there are many of them. There are eight in this example. So this is stating that because these all have the same number. This is based on postfix M."
5160.19,5192.56,"So we know that M plus any subset of these elements will have a frequency of 3. So without going through, let's say, all of the steps that I showed you earlier, where I did not show all of them, you can immediately conclude that you have these item sets that have a support of 3. You should think of this as a shortcut. Clear? So for example, also a CM has a frequency of 3."
5192.66,5219.31,"Or CFA has a frequency of 3. So any subset has always a frequency of 3. Yeah? Okay, so this is what I just said, right? So what we are doing, we looked at subtracts ending with P. We now looked at all subtracts ending with M. And now we look at B. And note."
5219.31,5248.88,"that we are looking at all, let's say, substrings of this string. So there are 63 combinations, right? So we need to do this in a smart way. So now we have considered this one. We have considered this one. Now we go to B. And I hope that you get a bit of a hang of it, because each time I'm doing exactly the same mechanism. So now we look at postfix B."
5249.07,5279.38,"So anything below B using these altitude lines is no longer relevant. We can completely forget about it. We only look at the green nodes and up. Based on this, I highlight this, I update the numbers, right? And if I update the numbers, you can see that everything immediately becomes infrequent. So if we are considering postfix B, we cannot extend it."
5279.38,5312.32,"Because if we try to add something to it, it immediately falls below the threshold equal to 3. So the conditional FP tree for prefix B is basically the empty tree. I cannot combine it with something else. So we have now considered this part. And now we go to A. Here you can see again the reasoning why this would indeed yield B."
5312.32,5341.71,"But now we want to go to A. So we have now considered P, M, B. And now we go to A. It's the same thing. Everything under the altitude line of 3 we cut away. And we update the numbers. So we remove the part in gray. And we update the numbers going from A upwards. And this is what we get. Let me just go back to you so that you can imagine."
5341.71,5367.6,"So we just look at, there's just one A node, so we just look at up, going up. So we can ignore all the rest, and this is what we end up with. And now again you see the same pattern, so there are C and F, they have the same frequency. And now again we can look at A in combination with any subset of F and C. So we know that A has a frequency of 3."
5367.6,5396.61,"A and F has a frequency of 3. A and C has a frequency of 3. And A, C and F has a frequency of 3. That's what we immediately can conclude. Here is the reasoning. If we would have started from our data and we would have said, okay, A is mandatory. I remove all the rows that do not contain A. And I remove all the elements of A and lower."
5396.61,5430.85,"remove all of this, then the only thing that remains are F's and C's in the rows that contain A. And if I do that, I get FC and it's exactly the same result. So this is what I just said. So for postfix A, we are adding, let's say, these three elements next to just A. Yeah? As I said, this is not easy, right? So now we have considered all of them."
5430.85,5460.29,"And now we go to C. And of course, the higher we get into the tree, the smaller the tree gets. So now we cut away everything below this altitude line of C. And we update the frequencies. And we end up with this. And here is what this means. This is now the tree we would have gotten if C is mandatory. And we would have removed the rest."
5460.29,5489.14,"And would have built a tree based on this. Then that is what we would have gotten. And this is what it looks like. And I hope that you get the hang of, like I'm repeatedly doing the same step. The last step is that I'm at the very end with F. And again we get an empty tree because it's the top level element."
5489.14,5517.84,"And this is what we would have gotten if I would have applied the algorithm. And this is the final result that you see by applying all of this algorithm. It took quite a bit of time to walk through it. But I wanted to show you, let's say, how this really works. So given a data set, you should be able to create an FP tree. And given an FP tree, I hope that you see..."
5517.84,5547.74,"we can determine exactly what are all the frequent item sets without going back to the data. Is that clear? Right? So from the input, the first step is to build an FP tree. The second step is to come up with, let's say, these, let's say, frequent item sets that are here. And you can see that it quickly explodes. But still, this is super efficient in comparison with a priori algorithm."
5547.74,5561.33,"because we never have to go back to our database again. Although I showed you many examples to show the semantics that we preserve the same information. Okay, see you on Wednesday."
