start,end,text
3559.42,3589.36,"So now we can fill out this value and now we are really done. We have, let's say, closed expressions for all of them. And I realize it's very difficult for you to keep track. That's why I'm constantly, let's say, repeating all the formulas that we have here that we kind of do this step by step. So here I'm, let's say, putting all of our knowledge and we get, let's say, this expression for EJ if the neuron is in a hidden layer."
3589.78,3619.6,"And here, let's say, this Eij and how we should change the weights. I'm again just filling out the formulas. There is this special situation again. If we look at, let's say, this neuron that is like a constant. There's 1 times this. So again, we can fill in these values for Zi equal to 1. And then it simplifies to this. So that's just..."
3619.66,3649.58,"like a simpler case. So what have we now seen? We know that how to update the weight, assuming a learning, let's say, rate equal to L. If it is in the output layer, we need to update it using this expression. If it's in a hidden layer, we need to apply this in a hidden expression. And now to go back to your thing here, like it may be odd that we are, let's say, assuming that there is a K,"
3649.58,3674.27,"But every layer, let's say, only depends on the next layer. And for the next layer, we have already computed if we go backwards. That's the idea. So this is now, let's say, the single thing that I showed you in the beginning that shows you basically all the formulas. It fits on one page."
3674.27,3702.51,"But, of course, you also realize you are unable to apply it if you do not know what it means. That's why I had to walk you through this process. But I also hope that you appreciate that you really see, rather than that somebody just dumps some definitions on the screen without explaining how it works, that you appreciate that you now hopefully really understand how it works. To summarize, we are nudging weights."
3702.51,3732.66,"and we know in which way we need to nudge the weights to reduce the error. And we repeatedly do that. Some comments related to that, there is this parameter L, which is the learning rate. It's typically, it could be a constant, but you can also use a strategy to reduce it, let's say, over different rounds. So you first apply everything with a certain learning rate."
3732.66,3761.57,"and over time you make it smaller. That's like you're walking down the mountain, and in the beginning you're making very big steps because you're clear that you need to go to the valley, but then you're almost at the valley, but you do not know really what the lowest point is, and then you start taking smaller steps. That's a possible strategy. And I hope that you can see when we were talking about regression and SVMs that there were similar things."
3761.57,3791.31,"that were used there. So far, all my formulas were just devoted to a single instance. We are updating the weights based on a single instance. And you could repeatedly do that. That is called instance update. And that means that you look at one instance at a time, change the weights a bit, et cetera, et cetera."
3791.34,3821.65,"Another thing is that you do this in batches, so you do not update the weights for every individual instance, but you update it for the whole data set, or you partition the data set in batches, and then update it like this. One epoch, that's a term that is often being used, that means that you have made one round in such a way that you have used all the instances once to update the weight."
3821.65,3848.88,"So one epoch could be just a single update where you update the weights based on all the instances in one step, or one epoch could be as many steps as the number of instances that you have, right? Because you do it for every instance, let's say individual. So both strategies can work, and people typically use something in the middle, right, where they determine this batch size."
3849.17,3880.75,"From a theoretical point of view, only batch updating guarantees that you reach a global minimum. Note that there could be this, like with instance updating, that goes much faster. You look at one instance and you update the neural network, rather than computing everything for a million instances and then doing an update. So this may be faster."
3880.75,3909.58,"but it's also a bit unpredictable because different instances may lead, let's say, the weights in different directions. So if you want to have strong guarantees that you're reaching a global minimum, then you need to do the updates for the whole data set as well. And experience shows that typically something in the middle is something that works better, that you do not have this kind of seemingly random behavior."
3909.58,3940.18,"That you have something like this, but that goes faster. So how can this work? So before we were basically just considering this situation. So how can we do this situation? And that is due to the sum rule. So the error of a batch is the sum of all the errors over the different instances. This was the error for a particular instance."
3940.18,3970.64,"So I can simply rewrite this into this term. We are now interested in how should we nudge the weights not for one particular instance, but for the whole. Our goal is to minimize the error not for one instance, but for all instances together. And they may be conflicting, right? But we want to minimize the overall error, which is simply the sum."
3970.64,3999.58,"And because it's simply the sum, right, the derivative of the sum of something is simply the sum of the derivatives, right? So that's why you can compute this in an easy way, right? So the way that it would work is that you apply the neural network to all the instances, you get errors for all of them, and using that you update the weights, right? That is the way to go."
3999.58,4025.63,"Then when to stop, you hopefully reach a situation where the derivatives are equal to zero, but convergence can take a long time. So there are different strategies to stop. And it may be that you need to consider your data hundreds or thousands of times. This makes this an extremely expensive process. And that's why you see..."
4025.63,4068.69,"At the moment that you're dealing with neural networks, you typically need to have lots of hardware to be able to do this in a meaningful way. Clear so far? You can do that. If you look in certain textbooks, they will actually do that. But there is no difference because whether you are trying to reduce the sum or the average, it's exactly the same thing. So you can divide it by the number of instances."
4068.69,4107.39,"But reducing the average error or reducing the sum of all errors is exactly the same question. That's why I did not put it here. Any other questions? This is an example taken from the book because I constantly want to relate things. No, because we are looking at, let's say, derivatives."
4107.39,4131.38,"So we are not looking at some absolute value. We just want to reduce it. And to reduce the average is exactly as reducing the sum. Because if you divide by n, n is a constant. And it does not have an effect on things. That's why the result will be exactly the same. There is no difference."
4132.08,4155.31,"This is an example from the book. It's not very elegant, but I want to relate, let's say, on some slides, the way that I explain it and the way that you will find it in this book. So note, there are, for example, other conventions. So we are using this convention W0. And then..."
4155.31,4183.97,"like for this constant one. Here they are drawing this explicit, let's say, neurons that have a value of one, which is the constant. And then, given this neural network with these particular weights, it is shown how this update works. But at the instruction, you will see, let's say, many more examples to play with that are a bit elegant. But let me try to walk you a bit through, let's say, this example. So..."
4183.97,4212.54,"These are, let's say, our initial weights. Just think of them as random. What we know is that this is our input. I believe that our target output, given these inputs, is equal to 1. Our target feature is 1. We want 1 to come out, and this goes in. We have these initial weights. You can think of them as random."
4212.54,4242.16,"And now we can do, let's say, feed forward. So for example, x is equal to 1, x2 is equal to 0, x3 is equal to 1. So I just, let's say, fill in the formulas. For example, for neuron 5, we have 1 times minus 0, 3. We have 0 times 0, 1. We have 1 times 0, 2."
4242.16,4272.35,"And we have 0, 2 times 1. That's exactly this expression. So the weighted sum that goes into 5 is equal to 0.1. Right? Now we apply the sigmoid function to this. So A5, what goes in, is equal to 0.1. We apply the sigmoid function. And what comes out of this is 0.525. Right? Now I go to the next layer. And I'm not showing you the whole network."
4272.35,4301.95,"I assume that Z4 is given. But what you should note here is that if I compute what goes in here, it is this 1 times 0,1. That's the expression that you see here. And here we have minus 0.2 times this Z5 value. That's what you see here. And we also, it's not shown here, but this Z4 was equal to 0.332."
4301.95,4331.58,"It's not shown. So again, we look at what goes in. It's this value, the weighted sum. Then again, we apply Z, and this comes out. So this was the neural network outputs 0.474. That's the output. And let's assume that the target feature is equal to 1. So what is the error?"
4331.58,4369.65,"The error is equal to, let's say, what comes out here, Z6. That was this value. And the target feature is 1. So that's equal to this expression. So the way to visualize it, when you apply the neural network, when you apply it, you try to make a prediction. You start from the inputs and you go to the output. Layer by layer. That's feed forward."
4369.65,4399.12,"And backpropagation is then at the end an error comes out. And then you look at the error. And then you kind of go backwards to the beginning, updating all the different weights. So that's why if we apply it, we go forward. We know what the error is. The moment that we know what the error is, we know how to update the different weights. That's the way that works. So here with feedforward, although I just show a part of it, we basically go from here to this output."
4399.12,4427.98,"0.47. And here, in the backpropagation, we go from this error, 1 minus 0.4, et cetera, and we go in this direction. And now, here you see the formula that I showed you before, right? That is on this slide, right? That tells you how to compute E6, right?"
4427.98,4457.89,"And that is equal to this expression. And that gives us that E6 is equal to this expression. And then using, again, this other formula, so we know that this is equal to that, right? It's also on this slide. Then we know that to compute this one, we need to do this. And the moment that we know this, we know in which direction to change it."
4457.89,4484.03,"And we multiply that with this learning rate parameter. And the moment that we do that, this is the value that we come to add. And of course, this is incredibly painful to do this by hand, right? It's very confusing. But it's basically just applying the formulas. And I hope that you now have an intuition on how this works. So what you should be able to expect is that, I don't know, also..."
4484.03,4513.74,"at the exam, for example, that you get like a partial filled out neural network that has already undergone some training. And then you get a new instance and you simply have to say how to update the weight. And like this is quite painful to do that. So typically like part of the solution is already given just as I did it here. Yeah, so in the previous slide, I showed you how to update this weight."
4514.16,4542.46,"And then once I know this value, I can now also compute E5, then I also know how to update this weight. And that's how we go, let's say, backwards. And this is in the end, let's say, the change. So this was the old weight was 0.2. And after the update, it is 0.194. This is how we can update all the different weights. Yeah?"
4542.46,4572.58,"This is, let's say, some screenshots from the book. And again here, this is this slide with all the formulas that I indicated before. Okay, let's look at, let's say, some things that you will also, let's say, see in the future. Right, there are many different types of neural networks that we can talk about. We talked about convolutional neural networks in the last lecture for images."
4572.58,4601.87,"There are, let's say, LSDM networks that are for sequences. There are all these architectures that try to capture specific things. We will not go deep into this. We will talk a bit about transformers, but we will not go very deep into these things because, as it says here, it's loss of engineering, right? It's not one thing. It's a combination of many different things, which is very difficult."
4601.87,4631.86,"That's it to explain, let's say, in a conceptual way. One of the things that we will talk about in detail, and which is also very interesting for you to understand as a concept, is something that is called an autoencoder. And here it is very, let's say, interesting that you give it an autoencoder in input, and you basically want it to reproduce the output."
4631.92,4662.03,"And then you think, how could that be useful, right? So I feed it, I don't know, with an image, and the only thing that I want is that the same image comes out. Why could that be useful? This is useful if you deliberately push it through like a keyhole where you have a very compact representation of this bigger vector. So think, for example, of documents."
4662.03,4691.25,"You can describe a document by a vector that simply counts how often a word appears. And if you look at, I don't know, the English language, there are 800,000 different words. So that means that you have a vector of 800,000, right? And you can imagine if you start training this in a naive way, right? We have seen, let's say, how many training examples that you would need. This would never work."
4691.63,4720.56,"So this way you reduce the number of dimensions. You basically compact an 800,000 dimensional vector, for example, in a 50 dimensional vector in such a way that you can work with it. I think very interesting. Another interesting, let's say, architecture where you can play with these things is that you use a generative adversarial network where you basically let..."
4720.56,4749.01,"You can think of it, you let different neural networks compete with each other. One is trying to create fakes, and the other one is trying to identify fakes. And if you, again, it's like a transformer, you set up an interesting training environment, where at first you think, why could this be useful? And then, let's say, very surprising things come out of that, because you can..."
4749.01,4776.29,"use that to generate art. You create a gun where the challenge is like one is trying to create fake art and the other one is trying to identify fake art and you let them compete and then after a while, if you set it up in the right way, you see original art that looks as if it has been made by people."
4776.29,4805.26,"So here you can see that with images. So none of these people that you see here exist. When I would have shown this slide, I don't know, in 2019, people were very surprised by this. Today with, I don't know, with JetGPT, et cetera, you know that these things are possible, right? And I hope that with the lecture today you get a bit of the idea of the mechanisms that are working behind this."
4805.65,4835.34,"Generative AI will be a topic that will not be very big in this lecture series, but something that I will talk about when talking about transformers and talk about text mining. I'll skip this. So one of the things, and I put it in here just as a pointer to a later lecture, one of the things that we will use for unsupervised learning are so-called self-organizing maps."
4835.7,4863.26,"And they also use this notion of a neuron. And I will not explain it now in detail. It's just like a forward reference of something that we will look at in the past. But the way that this picture kind of shows it is that you give it, let's say, lots of training examples. And the neurons are kind of folding around the data set that you have."
4863.26,4890.86,"As I said, I do not want to explain that now in detail. It is just a forward reference, but you get, let's say, these beautiful visualizations that capture, let's say, the characteristics of the data, right? Without telling it, like, this is the target feature, right? And, like, I think that that's an approach that is, again, something very different, creatively losing the ideas that I said before."
4891.82,4922.27,"So to summarize, this kind of concludes, let's say, the topic of neural networks. So it is very powerful. It is very flexible. It works very nicely. But it also has these drawbacks that I showed earlier. So the main drawback that you can take from today, if you have millions of weights, you need to have tens of millions of training examples for it to work."
4922.27,4951.28,"And this balance between overfitting and underfitting is always there. I also hope that you have an idea, like in the previous lecture I showed you these pictures with traffic lights, whether they were green or red. I hope now you also have an idea, we are in a parameter space, we have all of these different weights, and probably there is one weight that I change, and suddenly it swaps from red to green."
4951.28,4978.9,"for an unexplained reason. That's one of the challenges and that's why, I don't know, many people are working on explainable AI to try to better understand why it behaves in a particular way. So that's something that's very important. Some slides about overfitting. So it is easy to find patterns in data if you have many free variables."
4979.41,5006.82,"that you can set, and there is this famous quote of John van Neumann, the inventor of the computer, that with four parameters I can fit an elephant, and with five I can make it wiggle its trunk. Just think of it, you have a few dots, and there are many different lines that you can draw through these different dots. And if you opt for higher dimensional functions, it can be super weird."
5006.82,5035.02,"You can make it do everything. And that's something that you should bear in mind. So this week there is only one lecture. But as I said, which you can see here, so on Wednesday there is no lecture. There will be an instruction devoted to the neural network part. And also the assignment, I'm not sure, has it been posted already?"
5035.41,5053.07,"If not, it will be posted today or tomorrow. So then you can get started on it. Is everybody here in the room already in a group? I think so. If not, find somebody reliable. And see you next week. Thank you."
