start,end,text
3658.54,3692.64,"So instead of moving it here, you could also move it to, for example, the average or the median value, if you want. Yeah? Clear? I need to make sure that I keep speed, because I think I will have a problem. So let's take a look at two features. We just looked at one feature. Now we look at two features, where we also start looking at things like correlation. Again, we have a data set. We have two numerical..."
3692.64,3723.07,"features, and I think everybody has an intuitive feeling of what is correlation, positive correlation, negative correlation, no correlation. Here is the data set that you have seen in the book. So what you see here is, for example, you have height and weight, and you can look at is there a correlation between these two values. If you create a so-called scatter plot,"
3723.07,3753.47,"you will see this. So every dot is corresponding to an instance, and you just plot it with an X and a Y coordinate based on the data. And what you can clearly see, hopefully, is that there is a clear positive trend here. That means that there is a positive correlation. If you look at age and sponsorship earnings, you can see that there is a negative correlation. So if these basketball players are older, they typically get"
3753.47,3783.73,"a smaller sponsorship. You can also look at age and height, and then there is not a very strong correlation, perhaps a slight positive correlation. So you visualize that using, so if you have multiple features, you can show a so-called scatterplot matrix, where you simply look at all the different combinations."
3783.76,3810.7,"And you try to see, okay, can I now see certain patterns? For example, here you can see that there is a positive correlation. Here you can see that there is a negative correlation, just by showing it. Note that this information and this information is exactly the same. It is just mirrored. You swap the x and y dimension, but it's exactly the same."
3811.28,3837.3,"So as you often see, if the thing that you compute is symmetric and you put it into a table, everything above the diagonal is providing you information. Also, these cells, if you would look at the correlation between a value and itself, it is equal to 1. So there's no point in showing that. Because you know what it is."
3837.94,3868.14,"You can combine this now with categorical features, let's say in all kinds of ways, right? So you can mix and match. So here I showed you that you cannot look at a single scatter plot, but multiple ones. The same thing is, of course, you can look at multiple bar charts, multiple pie charts at the same time by just, let's say, playing with the variable. So this is the whole data set."
3868.27,3899.31,"If we look at everything, and here I'm splitting the data set into, let's say, the basketball players that have a shoe sponsor, that have a shoe sponsor, and those that do not. And now if I compare these two, we do not see a very clear signal. So we are now looking at one categorical variable, and we are seeing how that is influencing, let's say, another categorical variable."
3899.54,3925.42,"There are some differences, but they are not spectacular. If you look here, then you see a clearer difference. So again, we look at shoe sponsor, yes or no. And we look at where people are, let's say, playing the field. So typically, the dissenters are the tall guys, the guards are the small guys."
3925.42,3953.54,"And what you see here, that the small guys have much more shoe sponsors than the taller ones, for example. This is showing you the relationship between different categorical variables, which we cannot capture as easily in a number as, for example, using correlation. You can also look at relative frequencies, and I hope that all of these pictures are explaining themselves."
3953.54,3982.64,"So, for example, here if you look at, so all the things now add up to 100%. Here we look at the career stage and we look at the fraction that has a shoe sponsor or not. And here it's, for example, 50-50. And here you can see that most of the centers have no shoe sponsor. Just a few of them have. But if we look at the guards, as we have seen earlier, like most of the guards have a shoe sponsor."
3984.37,4009.87,"Just showing you how you can play with these different diagrams. It is not rocket science, but by combining things. You can also, so far we have been looking at categorical variables. You can also apply binning. And after you apply binning, you can use the bins kind of as categorical variables. So I can do the same thing."
4009.87,4039.79,"So here we see the three positions, and here we can see the age distribution. So you can see that the forwards are typically, I don't know, younger than the guards or something like that. These are the things that you can see. Here you see something that is a bit easier to interpret. So you can see that the guards are typically smaller than, for example, the centers, which are typically above 2 meters."
4040.98,4071.17,"Just showing you, I take a table and I can visualize like a thousand things that provide different insights. And of course, I can also, you have now learned how to create a box plot. And I can simply take a categorical feature and I can use that categorical feature not to create one box plot, but to create one box plot per feature value. So for example, here you can see the overall age distribution."
4071.17,4102.11,"And here you can see the age distribution over the three different positions. We can also do that for, let's say, where people are playing. And if I put these two next to each other, then you can typically see that the relationship between age and position is weaker than the relationship between height and position. So here you can clearly see that guards are smaller than..."
4102.11,4152.69,"than centers. Yeah? Clear? Crash course in, let's say, statistics. So this is how you compute the mean. Everybody knows that. This is how you compute the variance. Hopefully also everybody knows that if you have a thing. So who can explain me why is there minus 1 and not... So we divide by n minus 1. And why don't we divide by n? Yeah. That's..."
4152.69,4182.45,"So the reason is that this A here is not the real mean. It's an estimate. And because this is an estimate and we are applying it to the same data, the likelihood that this is closer to the other values is, of course, bigger. Right? Because this is not the real mean. So if this would be the real mean, you would have to divide by N. Right? But if this is an estimate,"
4182.45,4210.96,"then these values tend to be closer to the things that were in your data set. So there is a bias, and to remove this bias, you do the n minus 1. Okay, so you know your statistics. I'm very happy. So you can take the square root, and then you get the standard deviation that has a clear intuitive meaning. So how far are you typically off from the center of your distribution?"
4211.12,4241.39,"Then covariance is typically a bit more difficult. So covariance is defined using this formula. The n minus 1 is again there for similar reasons. So here the intuition that you should get, if my a value is higher than the average and my b value is higher than the average, then I multiply two positive numbers."
4241.39,4270.26,"and the effect is positive. If I multiply two positive numbers, I get a positive number. If this value is below the average, and this value is below the average, so both are below the average, then I have two negative values. And if I multiply two negative values, again I have a positive value. So in other words, if they agree being above or below,"
4270.26,4297.23,"I'm looking at two different variables, two different features, A and B. If they agree one is higher and the other is also higher than the average, or one is lower and the other one is lower, then that is positive. It becomes negative in the cases that I plotted here, where, for example, this is above the average and that is below the average. Then they're going in opposite directions. So that's the intuition."
4297.23,4327.09,"So the intuition of covariance is very simple. If I have two features A and B, if they agree, if one goes up, the other goes up, or one goes down and the other goes down, we get a positive number. If they disagree, so if one goes up, the other goes down, then we get a negative number. So that part is easy to interpret. The part that is more difficult to interpret is that this scales from minus infinity to plus infinity."
4327.09,4354.69,"So then it becomes difficult how to interpret. So if the covariance is 5, then your interpretation is failing there. So you normalize that by dividing it by the standard deviation. And if you divide it by the standard deviation of A and the standard deviation of B, then you get it scaled back to minus 1 and plus 1."
4354.69,4382.27,"the intuition behind it. So if things are independent, it will be approximately one. If I look at the correlation between a feature and itself, right, it will have value one. If I look at the correlation between a feature and minus that feature, I get the minus one, right? So that's the intuition."
4382.27,4410.54,"So here I'm showing you the plots, but I think this is a maximum positive correlation, maximum negative. Here you can see there is zero correlation, and here you can see some examples where it is weaker. I showed this with this one outlier here, and you can see that that is influencing the correlation value that I have. So again, if I look at the plots, then..."
4410.54,4437.76,"of the plots that I showed earlier intuitive. This has a correlation that is very high. It's almost 0.9. Here you can see, let's say, a weaker correlation, where it's approximately that value. You can see it a bit, but it is not super clear. Also, if you have many features, how do you look at them in one glance?"
4437.76,4465.17,"you simply generate a table of all of your features with all possible correlation values. In one glance, you can see whether there are things that are remarkable. So for the data that I showed you earlier, as I said, on the diagonal that is not interesting, it's always 1. The correlation of a feature with respect to itself is 1, so it has no information, and it is mirrored."
4465.17,4495.23,"So the correlation between height and weight is the same as the correlation between weight and height. If I swap A and B, it has no effect. So because of that, like we know that there is always one here, it's not interesting, you can kind of combine this as follows. So I show scatter plots, and I show this, and the reason is that if I mirror it, it's exactly the same information."
4495.23,4525.86,"Due to symmetry, I'm capturing all of the things. Okay, let's continue. Sorry that I'm a bit in a hurry because I'm conscious of time. And there are still quite a few things that I need to cover. Again, we are looking at the situation where we get a data set. We get a data set. And now we have addressed our outliers."
4525.86,4556.24,"Our strange times, strange ages, et cetera, et cetera. We addressed our missing values. We did everything. Can we now directly feed it to a machine learning or a data mining algorithm? And the answer is that may be dangerous if the scales of the different, let's say, features are very different. Sometimes our data is also too large, so we need to take a sample."
4556.24,4583.41,"or our sample may have a bias in it. So these are still things that we need to address. So just imagine you now have a data set and you would like to prepare it for analysis. Then to show normalization, I'm using, let's say, this artificial table. And I hope that you see that if you feed this into a regression algorithm, for example,"
4583.76,4613.26,"you will get completely random results. And the reason is that the scales are very different. So here, it moves between 0.97 and 0.99. So it's a small value, and the range is very small. Here, I have a huge number, but small variation, relatively speaking. In absolute sense, the very..."
4613.26,4643.55,"The variation here is much bigger than here. Here, again, we have small values that are between minus 1 and 1, but the differences are relatively big. And here we have big numbers with also relatively big differences. If we now feed this into, for example, regression or a neural network or something like that, these dimensions will have lots of effect. If we are computing the error,"
4643.55,4673.57,"I don't know here, the error is always very small, right? If we always say 0.98, the error is also always just 100, 0.1.1 at the most, right? Whereas for the other ones, it would be much bigger. And later, we will compute things like an error, taking into account these numbers, right? So that's why you typically are normalizing your data, and you should be able to apply three"
4673.57,4702.69,"Let's say standard methods. Min-max normalization, standard score normalization, and decimal scaling. They're very simple. I can explain them all with, let's say, one slide. So min-max normalization means that you start with a data set that has an arbitrary minimum and an arbitrary maximum, and you simply scale it linear to a predefined interval. Right?"
4702.69,4733.02,"If you apply this formula, then all of your values will be between low and high. And you will have at least one value that has a value low. And you will have at least one value that has a value high. So you force it to go in this way. So this is the minimum in your data set. That is the maximum. And I hope that everybody can understand in this formula that this is the way to scale it basically to a fixed interval."
4733.02,4760.66,between low and high. So typical values for low and high are 0 to 1 or minus 1 to 1. Just like we scaled covariance earlier to a value between minus 1 and 1. Another normalization is taking into account the standard deviation.
4760.66,4790.03,"So here you look at the difference between the concrete value and the average. And by doing this, I hope that you see that you normalize something in such a way that the average becomes equal to zero. So you can see values above the average or below the average just by looking at the sign. Note if I'm doing something like this. Even if I scale it between..."
4790.03,4817.71,"minus 1 and 1, it could still be that my average is 0.8. Right? That would still be a possibility. So this is a different type of scaling. And this type of scaling attempts to squeeze the data into something that looks like a normal distribution. Right? That's the thing. So the minus A makes sure that the average becomes 0."
4817.71,4847.5,"and dividing by the standard deviation ensures that you get, let's say, a standard deviation equal to 1. That's the basic idea. So this is explained here. So if you apply this formula, you can think of this, okay, you have a normal distribution with a mu and a sigma, and you scale it back to a standard normal distribution with a mu of 0, so mean of 0, and a standard deviation equal to 1."
4847.5,4878.56,"That's the intuition. Yeah, so that's very powerful. This one is a bit more exotic, but that you can still, let's say, interpret the numbers. This is basically shifting the comma. So if you have a number, you can, so for example, I'm talking in millions, and now I say a million is just like a single unit. You're playing with where you put the comma, right? So you can shift the comma."
4878.56,4907.23,And you try to shift the comma in such a way that you're using the interval between minus 1 and 1 in a maximal way. So you shift the comma in such a way that all of your values will be between minus 1 and 1. And you're shifting it as tight as possible. This is much easier to explain if I just show you examples. So if I have these values.
4907.23,4934.29,"Minus 966 and 78. So we need to move the comma. And moving the comma is multiplying or dividing by 10 to the power something. So if I divide that by 1000, these two numbers, I get this and this. So we get values between minus 1 and 1. And it's tight. Right?"
4934.29,4962.93,"I could also have divided by, I don't know, 1 million, but then I would have just used a small part of the interval between minus 1 and 1. Yeah? Then, like if I take a look at some other examples, so we have this and this, and after normalization it will look like this. So we shift the comma for all the different values in such a way that we get something that is between minus 1 and 1."
4962.96,4993.01,"in a way that is as tight as possible, to keep as much information as possible. Note that with the other ones, the mapping to the original number is not so easy, right? And if you do this, then that is easier. That's why sometimes people do this. This is an example. I don't want to show it now in detail, but I would suggest you that you take these numbers. That's something that you should be able to do. Take these numbers and..."
4993.07,5020.37,"see what the effect is of these different scaling things. So you can play with this itself. It's the same as with the let's say box plots. It is not rocket science, but at the same time you really need to understand what you're doing. Otherwise it will not work. Binning. I already mentioned this, so you can think of binning a bit like you have a continuous variable."
5020.37,5045.46,"In most cases, if you have real continuous data, for example, if you would use a random generator and generate numbers between 0 and 1, no two numbers will be the same. Unless, I don't know, you use all the precision of the machine. No two random numbers will be exactly the same. Unless you wait for a very long time."
5045.46,5074.27,"So that means that if I try to plot this and I show like this as a scatter plot, everything is unique. So I would not see anything, right? So that's why you do binning, right? And you're trying to recreate this distribution, let's say, in a visual manner. And then if you have too few bins, like you can think of this as underfitting. If you have too many bins, you can think of this as overfitting."
5074.27,5104.11,"Because there will be bins that just by accident have no values. Although, according to the distribution, that there could have been many values, but were just by chance. In terms of binning, the first type of binning is equal width. So that means that what you have on the x-axis, you have a lower bound and an upper bound. And every interval that you look at on the x-axis has the same size."
5104.18,5132.67,"That's what you see here. So the width of every bar is the same. That's one type of binning. It's probably the thing that you're most familiar with. However, it is also possible to make the width variable. So you make the width variable, but you want to ensure that in every box, in every square, in every rectangle,"
5132.67,5163.58,"that the number of instances is the same. And if you do that, then you get something like this. So this is a white box that is low. And that is the case because there are fewer values, let's say, in this interval compared to this interval. So that's another way. Both are, let's say, correct. And the thing that you should see is that you can use both methods. And in both of the methods,"
5163.58,5191.28,"like the area of every bin reflects the number of items in that bin. So what you see here is that here the surface area of every bin is exactly the same. Here it is not. But here we can see that in this bin there are much more values than in this one, for example."
5191.28,5219.49,"And here we know the number of values in this bin is exactly the same as in all the other bins. But they both express the same thing. Give me five minutes, and then I will try to do it. Sampling, you can have a lot of data, simply too much to analyze, or your data may have a bias."
5219.49,5248.06,"This would be what is called top sampling. So you have a huge data set and you take a sample starting from the beginning. And this is very dangerous if your data, like it has a meaning, right? So for example, if your data is temporally sorted, this may not be representative for the whole period. Another type of sampling is that you do a random sampling."
5248.06,5274.99,"You take random samples, and then you may, so if there would be something like concept drift, that things are changing over time, you would be able to address this. Stratified sampling is also, let's say, taking a sample, but making sure that the sample has the same distribution as the overall data set."
5274.99,5303.01,"And here with the shapes, I'm kind of indicating that. So in the overall data set, the number of males is one-third and the number of females is two-thirds. Then that should also be the case in my sample. So here I want the sample to be corresponding to the whole data set. Of course, you can also imagine that if I have a data set like this, I would like to de-bias this."
5303.01,5332.24,"My number of male samples instances and the number of female instances would be exactly the same. And there are two ways to do that. If one set of instances is larger than the other one, there are two obvious ways to do it. Of the largest set, you can remove part. So here I'm removing, let's say, half of the females from my data set to make it balanced. That is 50-50. That's one thing."
5332.24,5362.45,"Of course, the drawback of this approach, if we think about, let's say, machine learning, we are throwing away, let's say, one-third of our data. That may not be a very smart idea. Another thing to do is that you simply duplicate instances to make it biased. For example, if you look at something like intrusion detection or something like that, you have a data set where most of the samples correspond to no intrusion."
5362.48,5391.41,"Very few samples correspond to an intrusion. But if I would then train a data model, it would probably say there is no intrusion. And it would be right in most of the cases. By doing this, by replicating the intrusion instances, I become better at detecting intrusions. Because otherwise they would just disappear."
5391.41,5418.29,"Let me stop here. So the things that I did not discuss, but that you can look at, was the, just one minute, please. So was the fact and fair principles. You can read about it. Things like fairness, et cetera, will be discussed later. I also showed you some more interesting visualizations, but they are completely self-explaining. So I think you will not have a problem."
5418.64,5434.83,"Next week I will not be here, but there will be normal lectures. So there will be a lecture on decision trees and a lecture on regression. They will be given by two of the instructors. I will be in Uruguay."
