start,end,text
3670.29,3703.06,"If we would say C is equal to zero, which would be very stupid, right? Like any solution would work, right? So you need to play with this value of C to see how it happens. Yes? Epsilon is the penalty, but at the same time, it's both the penalty and it is to what degree you relax this expression for a particular instance. So it's a penalty, and at the same time, it allows you to violate things."
3705.71,3744.64,"So it's what I showed in this earlier picture. So this y dot should be here, right? And it goes here. So this is, let's say, the imperfection. And that is also the penalty. So you're basically counting how far off this dot is. Yeah? Yeah, yeah. We are trying to balance two forces. On the one hand..."
3744.64,3771.71,"we would like to have something with a big safety margin in between it. That's the first expression. And we want things to be separable. At the same time, if there are imperfections like this, we tolerate it. But by choosing the weight C here, we are balancing these two forces. So this force says it should be completely separable."
3771.71,3801.14,"And we want to maximize the safety margin. And this force is being, okay, we are allowing for some imperfections, but there is a penalty associated to it. Later you will see some pictures and then this interplay will become clearer. So it's already here. So this is again the expression. And this is if I say that C is equal to infinite."
3801.14,3833.01,"then even a small epsilon would already be lethal. So probably if we say C is equal to plus infinity, we try to go as long as we can for epsilon is equal to zero. And that means that we have the original situation. If we say C has a lower value, as you can see here, so what you now see is that this line has changed."
3833.49,3863.22,"Right? Because we have changed this optimization problem. So now the safety margin of this point is somehow less important than it was before. If we make C smaller and smaller and smaller, you can see that these other points start playing a role. So there's an interplay between both things. So here, this is a bit like in this setting, you would say, okay, why don't you take this line? This is what we want to have."
3863.6,3893.7,"But the reason that we do that is that we can also run into situations where there is one outlier or things are no longer separable. So here things are still separable, but think of this point as an outlier. Because this point is there, the separating plane is here and the safety margin is very small. So the line is here, safety margin is very small."
3893.7,3923.22,"That's because we want it to be completely separable. If I set C is equal to 1, now we have a line in the middle. We are tolerating that this blue instance is on the wrong side of the separating plane. But we have a higher safety margin if we look at the other points that you see here. So we now see this as an outlier. Just think of it removing it with a certain penalty."
3923.22,3959.97,"And then we get, let's say, a nice separating plane. If we make this penalty too small, so here I made it 100 times small, then you can see that we get a solution that is not very desirable. But here it's still separable. So here in principle you could say, okay, I have this line and I'm happy with it. Yeah? Epsilon values, you do not have to get them."
3959.97,3992.37,"Because we are solving an optimization problem. So we do not need to decide on epsilon. Epsilon is in the goal function, so we try to reduce it as much as possible. So we don't have to decide it. It's part of the optimization problem. So we say that the error is if we are using an epsilon that is not equal to zero."
3992.37,4029.5,And we are using this exceptional situation. And our goal function says we try to avoid using this exceptional situation. And we only use it if we really have to. So you do not need to define it. It's something that you would like to minimize. So it's not part of the input. It's part of the part that we would like to minimize. Just think a bit about it. I hope it gets clear.
4029.5,4058.35,So we do not need to define it. We just want to minimize it. So this was fully separable. This was also still fully separable. But here you can kind of see why we have this. Here we have something that is not separable. So our existing approach would not be able to handle this situation. The one without the epsilons.
4058.74,4085.87,"would simply say there is no solution for this optimization problem. But using, let's say, this relaxed problem, we are able to allow for something like this. And now you can see this is probably the separating plane that you would like to have, with this as an outlier. And you can see what the effect is of playing with this value C. So with this value C, we are balancing two forces."
4085.87,4116.18,"On the one hand, trying to maximize the safety margin. On the other hand, let's say, trying to avoid that we have exceptional situations. Yeah? So perhaps this helps for you that most of the epsilons will be equal to zero. Right? So if they can be equal to zero, they should be set equal to zero. But once we need to use these exceptions, like, for example, for this one, that would be the case."
4116.18,4142.1,"So in this example, all the epsilons of all the instances would be equal to zero. Just for this blue one, we would have an epsilon value. And the epsilon value would be the distance from this point to the other side of the, let's say, minus one line."
4142.1,4169.58,"If in this situation I would say C is equal to 2 plus infinity, we have something that doesn't have a solution. That is how we can play with it. Our fourth question is what is now a value for C? It's a balance between two forces. Typical values are between 1 and 10. But you can play with this value, as it said here."
4169.58,4200.22,The best way to do it is that you train your model using a certain C value and then you apply it to unseen data what the performance of your technique is. And that would then help you to parameterize this. So you can play with multiple values and then see which is the one that works best. So this was the problem if we have a few outliers. But there are also structural problems.
4200.22,4230.61,"If you look at this, I think for everybody it's clear you would like to see a line that runs like this. But if I try to draw a straight line, I'm in problem. So I cannot have a linear separating plane behind these things. I can make many attempts, but it will always be, let's say, something bad. So we would like to have this. And the question is how to do this."
4230.61,4257.17,"And that is lifting the number of dimensions. That's the solution. So also this, so the idea is to get this, we still, so all of our machinery is highly linear, if you see that, right? We are multiplying vectors, it's all linear. So the way to deal with these nonlinear issues is to increase the number of dimensions."
4257.9,4287.84,And I hope that everybody remembers this example. Right? So this was where we were trying to predict the growth in terms of the rainfall. And there is no linear function that is describing the relationship between growth and rain in a kind of in a straight line. There is no line that you can do. But then we had a simple trick.
4287.84,4318.74,"what you could see, let's say, in the lecture last week, is where we simply say, okay, we also incorporate rain to the power 2. And if we kind of transform rain into three variables, let's say a constant, you can ignore this, but rain and rain to the power 2, then you could get an expression like this. So we have one input feature that is lifted."
4318.74,4345.14,"to be able to describe something like this. And if you understand this, then you also understand, okay, if we want to have a separating hyperplane that looks like this, we also need to lift a number of dimensions, just as we did here. So this is a kind of a visualization. Suppose that we have this problem. There is no separating hyperplane here."
4345.14,4370.77,"but we lift it from two to three dimensions, and if we are able to transform it in such a way, we now have a kind of linear separating hyperplane, separating the red dots from the blue dots. So that's what we would like to do. That's the idea. And here it is very problem-specific, like what kind of transformation that you need."
4370.77,4400.05,"That's the big advantage of neural networks that we will start talking about later this week. If you are using neural networks, to some degree, you do not need this domain knowledge. The neural network will somehow sort it out. Here, it's problem-specific. If something doesn't work, you have certain things that you can use to lift a number of dimensions. So this is the expression that we had earlier."
4400.11,4428.08,"with the soft margins, as you can see here. And we now simply do the same as in the rainfall example. We take our vector with the descriptive features and we lift the number of dimensions. So we transform this n-dimensional vector xi to a q-dimensional vector in such a way that q is bigger than n."
4428.37,4457.97,"And please think about the rainfall example. We translated rain, one variable rain, into two variables, rain and rain to the power 2. Something similar could be done here. We take one feature in Xi and we just look at that feature and the product of the feature. The squared feature or the root or whatever, or the sinus or whatever transformation you can think of."
4458.48,4489.81,"So if you look at this situation, so we have this using this expression here, which looks very strange for you now. We have x1 and x2, and we translate it into this. And by doing this, we get something that looks like this. Now I hope that you think, why is there this strange expression? It could in principle be anything."
4489.84,4519.98,"But we want to have expressions that we can compute very efficiently, right? And that's where you, perhaps, who has heard of the kernel trick? Does the name, so a few people raise their hand, so that's very good. So this is the kernel trick, where you lift a number of dimensions without actually doing the computation, right? That's the reason it's a trick."
4519.98,4545.52,kind of do not expect you to fully understand it's also not important but it's important for the motivation is that this problem can again be rewritten in another problem that you do not need to understand that is rewritten in such a way for efficiency reasons right so this problem is the same as this problem
4545.52,4573.62,"And you do not need to understand it, right? It would take multiple lectures to explain this, how this would exactly work. The only thing that you should know that this is possible, and that the thing that is time-consuming if you are computing this, is this multiplication of these two vectors. So this dot product is the part that is expensive, that takes time."
4573.78,4609.3,"So again, you do not need to understand how this works. But this problem that we have been talking about can be transformed into this problem. And then there is this part that is time-consuming. So we are taking the dot product of two vectors. So xi and xj are the input features. It's part of the input. So the problem is transformed into a problem that looks completely different."
4609.3,4637.65,"but is solving exactly the same problem. And you do not need to understand how this works. The only thing that you need to get from this is this is the part that is expensive to compute. Because you are looking at all instances, so all combined instances, and you take the dot product. So you need to do this many times."
4637.65,4666.99,"And that's in the goal function, so that's super expensive. So the goal is to not make this explode. And, of course, you can understand if this vector, if the vector initially has 50 dimensions, right, and you lift it to 1,000, that this becomes very, very expensive. Right? That's the thing. So we are not, so if we are,"
4667.25,4695.68,"So using this lifting the number of dimensions from n dimensions to Q, we need to compute this. So these were n-dimensional vectors where we compute the dot product. And we need to do it for every combination. This is lifted to Q. So if Q is much bigger than n, this will take a lot of time."
4695.68,4726.42,"So our goal is now to compute this expression efficiently. And that is where kernel functions come in. So a kernel function is a function that computes this value, the dot product of these two vectors that have been made bigger, in an efficient way. So the idea is that you can compute this"
4726.45,4756.45,"without actually computing it. That's the goal. And that is possible for specific functions. So here, like I showed you earlier, this picture of going from two to three dimensions to separate this line. So I was using this. So we go from two dimensions to three dimensions. And I can do that for my Xi."
4756.45,4785.74,"instance, and I can do that for my instance j. So this is still very simple. I go from two to three dimensions, not at all dramatic, but you should think of this at a much bigger scale. So now we are interested in computing this time this. So we need to take the dot product of this vector and this vector."
4786.42,4815.23,"And if we would not have, let's say, a shortcut, that would mean that we first need to lift this to this higher dimension, and then multiply it in this higher dimension. And this is something that we would like to avoid, and that is actually, for certain functions, this is actually possible. So what you see here is that I'm, like xi and xj are two original input vectors. I lift them."
4815.23,4846.29,"from n dimensions to q dimensions. In this example, I lift them from two dimensions to three dimensions. I take the dot product. So here in green you can see what originates from this. In blue you see what originates from this. So that looks like this. And if I look at this expression, I can rewrite it into this expression. And what you now hopefully see is that I can compute this k value"
4846.29,4876.22,"Without actually computing, let's say, these two other values, I can do it directly. And this is, as I said, a bit foolish because we are just looking at going from two to three dimensions, not dramatic at all. But if you look at higher dimensions, this can actually save a lot of time. So we are computing in a higher dimensional space without actually spending the effort. And doing it directly."
4876.22,4906.06,"in a direct way. So there are many functions that have these types of properties that you can do. So they typically have, let's say, for example, this form, where you multiply these two vectors plus c to the power d, where I do not describe what these two functions look like. But these are the kernels that you have, which you can compute directly."
4906.38,4932.69,"Which is very nice. And now I show some pictures for you to get an idea of what this means. So, for example, if I take this separating line, that can be achieved by using this kernel function. Jeff here. So I'm able to separate this. If I would... Oops."
4933.26,4961.92,"If I want this dimension to be equal to 1, I cannot separate it. I can have the original problem. If I make this parameter very high, I can get very strange lanes that may start overfitting the data that you have. So again, just like the C in the soft margin, you can play with these dimensions to decide."
4961.92,4992.45,"Let's say what works best for your example. And you typically train such a model on part of the data. And then in the end, there's part of the data that you do not use. And you test, let's say, different parameters of C and different parameters related to dimensions that you have here. Of course, there are still certain things that you cannot capture. So if you look at this, where you would like to have a circle, there is no polynomial kernel."
4992.45,5016.98,"So there's no kernel that looks like this, as you can see here, that would be able to capture this shape, right? But there are other, let's say, kernel functions that you can use that would capture such shapes. So if I would do this here, like, and I would try to do it with a polynomial kernel, I would get something like this. But I cannot get the circle, right?"
5017.87,5048.35,"But there are other kernels that would be able to do this and would exactly capture what you would like to have. Clear? Let me come to a conclusion. So I hope that you got an idea of SVMs, like how that worked. I know that I showed you a lot of formulas, but I hope that every individual step was kind of traceable, like how it worked from one step to another. And I think that's important if you apply these things."
5048.35,5078.27,"The key insight is that you are focusing not on the instances that are easy to classify, but you try to focus on instances that are difficult to classify. You put most of the energy in that. And what I also showed is one needs to be able to deal with outliers, and one needs to be able, sometimes things are not separable in, let's say, just two or three dimensions, and then you need to lift the number of dimensions."
5078.27,5103.82,"And if you think of, let's say, neural networks, neural networks also have multiple layers, and the goal of these multiple layers is kind of the same as these dimensions that I talk about here. But then instead of making a smart choice, I now use this polynomial kernel, the goal is that the neural network kind of sorts it out himself, right? That's the idea."
5103.82,5119.95,That's what I just said. Here you see the overview so later this week we will start with neural networks and the exercise this week is about SVMs. See you on Wednesday.
